yr,i,j,value,
2008,nrs,ppd,#N/A,
2009,nrs,ppd,#N/A,
2005,nrs,ppd,#N/A,
2006,nrs,ppd,#N/A,
2012,nrs,ppd,#N/A,
2014,nrs,ppd,#N/A,
2013,nrs,ppd,#N/A,
1999,nrs,ppd,#N/A,
2002,nrs,ppd,#N/A,
2017,nrs,ppd,#N/A,
2016,nrs,ppd,#N/A,
2015,nrs,ppd,#N/A,
1998,nrs,ppd,#N/A,
2004,nrs,ppd,#N/A,
2000,nrs,ppd,#N/A,
1997,nrs,ppd,#N/A,
2007,nrs,ppd,#N/A,
2010,nrs,ppd,#N/A,
2003,nrs,ppd,#N/A,
2011,nrs,ppd,#N/A,
2001,nrs,ppd,#N/A,
2008,sec,ppd,0.0280571622549519,
2009,sec,ppd,0.0401871049109572,
2005,sec,ppd,0.0689357128986864,
2006,sec,ppd,0.0718069135020414,
2012,sec,ppd,0.0478705266511484,
2014,sec,ppd,0.0370342206073869,
2013,sec,ppd,0.0368824341263920,
1999,sec,ppd,0.0821568587875349,
2002,sec,ppd,0.0945289805775885,
2017,sec,ppd,0.0341130081927412,
2016,sec,ppd,0.0368940181169929,
2015,sec,ppd,0.0299042681656744,
1998,sec,ppd,0.0807891168113107,
2004,sec,ppd,0.0552285147223110,
2000,sec,ppd,0.1043329014426820,
1997,sec,ppd,0.0637605585672099,
2007,sec,ppd,0.0517236974958667,
2010,sec,ppd,0.0318791483128834,
2003,sec,ppd,0.0774054647088618,
2011,sec,ppd,0.0244544955291603,
2001,sec,ppd,0.0937733239748678,
2008,art,ppd,0.0404547135543180,
2009,art,ppd,0.0355514834139253,
2005,art,ppd,0.0423863838554440,
2006,art,ppd,0.0453633873805508,
2012,art,ppd,0.0422828531762642,
2014,art,ppd,0.0404088118843518,
2013,art,ppd,0.0423442078895432,
1999,art,ppd,0.0407569080999152,
2002,art,ppd,0.0486089702134831,
2017,art,ppd,0.0396881102140224,
2016,art,ppd,0.0373840018703874,
2015,art,ppd,0.0362143012802535,
1998,art,ppd,0.0448415699788508,
2004,art,ppd,0.0405929806123038,
2000,art,ppd,0.0437887655033944,
1997,art,ppd,0.0418352240298927,
2007,art,ppd,0.0463840772176252,
2010,art,ppd,0.0330956751498045,
2003,art,ppd,0.0507362283936453,
2011,art,ppd,0.0251645490401449,
2001,art,ppd,0.0468567739940056,
2008,mov,ppd,#N/A,
2009,mov,ppd,#N/A,
2005,mov,ppd,#N/A,
2006,mov,ppd,#N/A,
2012,mov,ppd,#N/A,
2014,mov,ppd,#N/A,
2013,mov,ppd,#N/A,
1999,mov,ppd,#N/A,
2002,mov,ppd,#N/A,
2017,mov,ppd,#N/A,
2016,mov,ppd,#N/A,
2015,mov,ppd,#N/A,
1998,mov,ppd,#N/A,
2004,mov,ppd,#N/A,
2000,mov,ppd,#N/A,
1997,mov,ppd,#N/A,
2007,mov,ppd,#N/A,
2010,mov,ppd,#N/A,
2003,mov,ppd,#N/A,
2011,mov,ppd,#N/A,
2001,mov,ppd,#N/A,
2008,fpd,ppd,#N/A,
2009,fpd,ppd,#N/A,
2005,fpd,ppd,#N/A,
2006,fpd,ppd,#N/A,
2012,fpd,ppd,#N/A,
2014,fpd,ppd,#N/A,
2013,fpd,ppd,#N/A,
1999,fpd,ppd,#N/A,
2002,fpd,ppd,#N/A,
2017,fpd,ppd,#N/A,
2016,fpd,ppd,#N/A,
2015,fpd,ppd,#N/A,
1998,fpd,ppd,#N/A,
2004,fpd,ppd,#N/A,
2000,fpd,ppd,0.0020575327262041,
1997,fpd,ppd,0.0010316978866667,
2007,fpd,ppd,#N/A,
2010,fpd,ppd,0.0020292307001400,
2003,fpd,ppd,#N/A,
2011,fpd,ppd,0.0030543693703071,
2001,fpd,ppd,#N/A,
2008,slg,ppd,#N/A,
2009,slg,ppd,#N/A,
2005,slg,ppd,#N/A,
2006,slg,ppd,#N/A,
2012,slg,ppd,#N/A,
2014,slg,ppd,#N/A,
2013,slg,ppd,#N/A,
1999,slg,ppd,#N/A,
2002,slg,ppd,#N/A,
2017,slg,ppd,#N/A,
2016,slg,ppd,#N/A,
2015,slg,ppd,#N/A,
1998,slg,ppd,#N/A,
2004,slg,ppd,#N/A,
2000,slg,ppd,#N/A,
1997,slg,ppd,#N/A,
2007,slg,ppd,#N/A,
2010,slg,ppd,#N/A,
2003,slg,ppd,#N/A,
2011,slg,ppd,#N/A,
2001,slg,ppd,#N/A,
2008,pri,ppd,#N/A,
2009,pri,ppd,#N/A,
2005,pri,ppd,#N/A,
2006,pri,ppd,#N/A,
2012,pri,ppd,#N/A,
2014,pri,ppd,#N/A,
2013,pri,ppd,#N/A,
1999,pri,ppd,#N/A,
2002,pri,ppd,#N/A,
2017,pri,ppd,#N/A,
2016,pri,ppd,#N/A,
2015,pri,ppd,#N/A,
1998,pri,ppd,#N/A,
2004,pri,ppd,#N/A,
2000,pri,ppd,#N/A,
1997,pri,ppd,#N/A,
2007,pri,ppd,#N/A,
2010,pri,ppd,#N/A,
2003,pri,ppd,#N/A,
2011,pri,ppd,#N/A,
2001,pri,ppd,#N/A,
2008,grd,ppd,0.0589220003752204,
2009,grd,ppd,0.0528925201506230,
2005,grd,ppd,0.0626796003101979,
2006,grd,ppd,0.0737118274464609,
2012,grd,ppd,0.0665437111942068,
2014,grd,ppd,0.0758631425929576,
2013,grd,ppd,0.0676429420198948,
1999,grd,ppd,0.0644119858874679,
2002,grd,ppd,0.0547911332206999,
2017,grd,ppd,0.0672084299627046,
2016,grd,ppd,0.0758491004252510,
2015,grd,ppd,0.0654635928971045,
1998,grd,ppd,0.0776365222987087,
2004,grd,ppd,0.0518533106278620,
2000,grd,ppd,0.0633944070887147,
1997,grd,ppd,0.0706056837979091,
2007,grd,ppd,0.0737635235813531,
2010,grd,ppd,0.0512412161853139,
2003,grd,ppd,0.0518550051111642,
2011,grd,ppd,0.0423787018262018,
2001,grd,ppd,0.0602554097906093,
2008,pip,ppd,#N/A,
2009,pip,ppd,#N/A,
2005,pip,ppd,#N/A,
2006,pip,ppd,#N/A,
2012,pip,ppd,#N/A,
2014,pip,ppd,#N/A,
2013,pip,ppd,#N/A,
1999,pip,ppd,#N/A,
2002,pip,ppd,#N/A,
2017,pip,ppd,#N/A,
2016,pip,ppd,#N/A,
2015,pip,ppd,#N/A,
1998,pip,ppd,#N/A,
2004,pip,ppd,#N/A,
2000,pip,ppd,#N/A,
1997,pip,ppd,#N/A,
2007,pip,ppd,#N/A,
2010,pip,ppd,#N/A,
2003,pip,ppd,#N/A,
2011,pip,ppd,#N/A,
2001,pip,ppd,#N/A,
2008,sle,ppd,0.1315572561307350,
2009,sle,ppd,0.1251312952702940,
2005,sle,ppd,0.1061663487729630,
2006,sle,ppd,0.1040333654639100,
2012,sle,ppd,0.1633207817117000,
2014,sle,ppd,0.1598097596982630,
2013,sle,ppd,0.1565066390675140,
1999,sle,ppd,0.0664057483953239,
2002,sle,ppd,0.0933492336402990,
2017,sle,ppd,0.1649829314032070,
2016,sle,ppd,0.1426091348745100,
2015,sle,ppd,0.1349501890530530,
1998,sle,ppd,0.0939990328833917,
2004,sle,ppd,0.0925586436409685,
2000,sle,ppd,0.0642453369624936,
1997,sle,ppd,0.0798215025946199,
2007,sle,ppd,0.1484818409913140,
2010,sle,ppd,0.1326441744923120,
2003,sle,ppd,0.0925442636604716,
2011,sle,ppd,0.1512249414441480,
2001,sle,ppd,0.0571532328444678,
2008,osv,ppd,0.9904469806075100,
2009,osv,ppd,0.9468106223699620,
2005,osv,ppd,1.1113100862511200,
2006,osv,ppd,1.0131712906598100,
2012,osv,ppd,1.1308531592686400,
2014,osv,ppd,1.3230989289689700,
2013,osv,ppd,1.2840355773657200,
1999,osv,ppd,1.7385426629776800,
2002,osv,ppd,2.0820244649194200,
2017,osv,ppd,1.6540817630018800,
2016,osv,ppd,1.3496329096587100,
2015,osv,ppd,1.3258651121930300,
1998,osv,ppd,2.3323910051888600,
2004,osv,ppd,1.2236333543605100,
2000,osv,ppd,1.6999001182515300,
1997,osv,ppd,2.1467172206294600,
2007,osv,ppd,1.2147508307489100,
2010,osv,ppd,1.0284292931015400,
2003,osv,ppd,1.7670890320529400,
2011,osv,ppd,1.1081054986103700,
2001,osv,ppd,1.9119311371166700,
2008,trn,ppd,#N/A,
2009,trn,ppd,#N/A,
2005,trn,ppd,#N/A,
2006,trn,ppd,#N/A,
2012,trn,ppd,#N/A,
2014,trn,ppd,#N/A,
2013,trn,ppd,#N/A,
1999,trn,ppd,#N/A,
2002,trn,ppd,#N/A,
2017,trn,ppd,#N/A,
2016,trn,ppd,#N/A,
2015,trn,ppd,#N/A,
1998,trn,ppd,#N/A,
2004,trn,ppd,#N/A,
2000,trn,ppd,#N/A,
1997,trn,ppd,#N/A,
2007,trn,ppd,#N/A,
2010,trn,ppd,#N/A,
2003,trn,ppd,#N/A,
2011,trn,ppd,#N/A,
2001,trn,ppd,#N/A,
2008,smn,ppd,#N/A,
2009,smn,ppd,#N/A,
2005,smn,ppd,#N/A,
2006,smn,ppd,#N/A,
2012,smn,ppd,#N/A,
2014,smn,ppd,#N/A,
2013,smn,ppd,#N/A,
1999,smn,ppd,#N/A,
2002,smn,ppd,#N/A,
2017,smn,ppd,#N/A,
2016,smn,ppd,#N/A,
2015,smn,ppd,#N/A,
1998,smn,ppd,#N/A,
2004,smn,ppd,#N/A,
2000,smn,ppd,#N/A,
1997,smn,ppd,#N/A,
2007,smn,ppd,#N/A,
2010,smn,ppd,#N/A,
2003,smn,ppd,#N/A,
2011,smn,ppd,#N/A,
2001,smn,ppd,#N/A,
2008,fmt,ppd,5.5235259319125100,
2009,fmt,ppd,4.0171182079790100,
2005,fmt,ppd,3.8311886274207300,
2006,fmt,ppd,4.1110993225713900,
2012,fmt,ppd,6.5028494007917500,
2014,fmt,ppd,6.1239712237712900,
2013,fmt,ppd,6.2331597833206900,
1999,fmt,ppd,3.4333987518688000,
2002,fmt,ppd,3.4308001696525700,
2017,fmt,ppd,6.2074767973062600,
2016,fmt,ppd,6.0732292827398700,
2015,fmt,ppd,6.2646676372675200,
1998,fmt,ppd,3.3275264551803200,
2004,fmt,ppd,3.4988612995879100,
2000,fmt,ppd,3.4219032141475200,
1997,fmt,ppd,3.2863038876546500,
2007,fmt,ppd,5.1394183630095900,
2010,fmt,ppd,4.9302358576134700,
2003,fmt,ppd,3.3204998848954400,
2011,fmt,ppd,5.7703050207372200,
2001,fmt,ppd,3.3189206836677300,
2008,pet,ppd,3.8787136968589200,
2009,pet,ppd,1.6908232847944600,
2005,pet,ppd,3.1630654267010200,
2006,pet,ppd,2.6295537880418600,
2012,pet,ppd,2.3279852765699100,
2014,pet,ppd,2.0756722853412900,
2013,pet,ppd,2.3304594407336100,
1999,pet,ppd,0.5286343985541700,
2002,pet,ppd,1.1333289910647400,
2017,pet,ppd,1.3525784465795500,
2016,pet,ppd,1.0955214422130900,
2015,pet,ppd,1.3546015847892700,
1998,pet,ppd,0.5924862565825150,
2004,pet,ppd,2.2104215632793800,
2000,pet,ppd,1.0002673838324100,
1997,pet,ppd,0.7644013722069640,
2007,pet,ppd,3.1085500674046500,
2010,pet,ppd,1.9375999970534100,
2003,pet,ppd,1.5660290894253000,
2011,pet,ppd,2.6845686421862800,
2001,pet,ppd,0.8971410711107230,
2008,mvt,ppd,#N/A,
2009,mvt,ppd,#N/A,
2005,mvt,ppd,#N/A,
2006,mvt,ppd,#N/A,
2012,mvt,ppd,#N/A,
2014,mvt,ppd,#N/A,
2013,mvt,ppd,#N/A,
1999,mvt,ppd,#N/A,
2002,mvt,ppd,#N/A,
2017,mvt,ppd,#N/A,
2016,mvt,ppd,#N/A,
2015,mvt,ppd,#N/A,
1998,mvt,ppd,#N/A,
2004,mvt,ppd,#N/A,
2000,mvt,ppd,#N/A,
1997,mvt,ppd,#N/A,
2007,mvt,ppd,#N/A,
2010,mvt,ppd,#N/A,
2003,mvt,ppd,#N/A,
2011,mvt,ppd,#N/A,
2001,mvt,ppd,#N/A,
2008,cep,ppd,0.7348999306212220,
2009,cep,ppd,0.6392491594319840,
2005,cep,ppd,1.1978157668522000,
2006,cep,ppd,1.3589240113717900,
2012,cep,ppd,1.0184185692596100,
2014,cep,ppd,1.0586947064610800,
2013,cep,ppd,1.0827926239573600,
1999,cep,ppd,0.6703711064350340,
2002,cep,ppd,0.9660956859016340,
2017,cep,ppd,1.3188687499198900,
2016,cep,ppd,1.3132890821567700,
2015,cep,ppd,1.3130550329656300,
1998,cep,ppd,0.5715583202381650,
2004,cep,ppd,1.1721978746476900,
2000,cep,ppd,0.6939019661930620,
1997,cep,ppd,0.5127982726527040,
2007,cep,ppd,0.7375183123816680,
2010,cep,ppd,0.8284727819368690,
2003,cep,ppd,1.0770201464518100,
2011,cep,ppd,0.9094259459994060,
2001,cep,ppd,0.9496014999545500,
2008,wst,ppd,0.4339043533882180,
2009,wst,ppd,0.3461745128709550,
2005,wst,ppd,0.3417001382360050,
2006,wst,ppd,0.3515876789426820,
2012,wst,ppd,0.3847671446742500,
2014,wst,ppd,0.3748699306520900,
2013,wst,ppd,0.3499571363818610,
1999,wst,ppd,0.2651533944131360,
2002,wst,ppd,0.3171050022455360,
2017,wst,ppd,0.3234028581883430,
2016,wst,ppd,0.2978558395175460,
2015,wst,ppd,0.3017038483754910,
1998,wst,ppd,0.3159853602617490,
2004,wst,ppd,0.2915886324388340,
2000,wst,ppd,0.2756214150935430,
1997,wst,ppd,0.2519081433390620,
2007,wst,ppd,0.5009816445920530,
2010,wst,ppd,0.3636003900777550,
2003,wst,ppd,0.3097260250272610,
2011,wst,ppd,0.3627404325424590,
2001,wst,ppd,0.2608222170903510,
2008,mot,ppd,1.0467732001161600,
2009,mot,ppd,0.5521340769516980,
2005,mot,ppd,0.7545566100000990,
2006,mot,ppd,0.7608534769794320,
2012,mot,ppd,1.3815378047898600,
2014,mot,ppd,1.5300713437220700,
2013,mot,ppd,1.4825922244441800,
1999,mot,ppd,0.7932793915759010,
2002,mot,ppd,0.7156348617766910,
2017,mot,ppd,1.4745422187065400,
2016,mot,ppd,1.7159748833338700,
2015,mot,ppd,1.6907018497828300,
1998,mot,ppd,0.6815118444914870,
2004,mot,ppd,0.7345743201202240,
2000,mot,ppd,0.9186519438796720,
1997,mot,ppd,0.6311204753581360,
2007,mot,ppd,0.9584085992539120,
2010,mot,ppd,0.8332157417292450,
2003,mot,ppd,0.7250079565708480,
2011,mot,ppd,1.0121803365749900,
2001,mot,ppd,0.7076787821465600,
2008,adm,ppd,1.6619997769610200,
2009,adm,ppd,1.4132627649331600,
2005,adm,ppd,1.4154295570211800,
2006,adm,ppd,1.4149240559399900,
2012,adm,ppd,1.4927468306256500,
2014,adm,ppd,1.7109589321398000,
2013,adm,ppd,1.5777096787383000,
1999,adm,ppd,1.3638190538875800,
2002,adm,ppd,1.6717160221623300,
2017,adm,ppd,1.7006620311666600,
2016,adm,ppd,1.7512648629618400,
2015,adm,ppd,1.5492580928008200,
1998,adm,ppd,1.3795849510247300,
2004,adm,ppd,1.3450032498273700,
2000,adm,ppd,1.4555142253439000,
1997,adm,ppd,1.2686536347606200,
2007,adm,ppd,1.8452523051552700,
2010,adm,ppd,1.4790837923966100,
2003,adm,ppd,1.5997460250427200,
2011,adm,ppd,1.6046046987767600,
2001,adm,ppd,1.5348579041867300,
2008,soc,ppd,#N/A,
2009,soc,ppd,#N/A,
2005,soc,ppd,#N/A,
2006,soc,ppd,#N/A,
2012,soc,ppd,#N/A,
2014,soc,ppd,#N/A,
2013,soc,ppd,#N/A,
1999,soc,ppd,#N/A,
2002,soc,ppd,#N/A,
2017,soc,ppd,#N/A,
2016,soc,ppd,#N/A,
2015,soc,ppd,#N/A,
1998,soc,ppd,#N/A,
2004,soc,ppd,#N/A,
2000,soc,ppd,#N/A,
1997,soc,ppd,#N/A,
2007,soc,ppd,#N/A,
2010,soc,ppd,#N/A,
2003,soc,ppd,#N/A,
2011,soc,ppd,#N/A,
2001,soc,ppd,#N/A,
2008,alt,ppd,#N/A,
2009,alt,ppd,#N/A,
2005,alt,ppd,#N/A,
2006,alt,ppd,#N/A,
2012,alt,ppd,#N/A,
2014,alt,ppd,#N/A,
2013,alt,ppd,#N/A,
1999,alt,ppd,#N/A,
2002,alt,ppd,#N/A,
2017,alt,ppd,#N/A,
2016,alt,ppd,#N/A,
2015,alt,ppd,#N/A,
1998,alt,ppd,#N/A,
2004,alt,ppd,#N/A,
2000,alt,ppd,#N/A,
1997,alt,ppd,#N/A,
2007,alt,ppd,#N/A,
2010,alt,ppd,#N/A,
2003,alt,ppd,#N/A,
2011,alt,ppd,#N/A,
2001,alt,ppd,#N/A,
2008,pmt,ppd,0.4389446159633060,
2009,pmt,ppd,0.2495025617741270,
2005,pmt,ppd,0.3804112530442080,
2006,pmt,ppd,0.4326647492281250,
2012,pmt,ppd,0.5246693372348120,
2014,pmt,ppd,0.5285998390092830,
2013,pmt,ppd,0.5137887935354450,
1999,pmt,ppd,0.3445169412642780,
2002,pmt,ppd,0.2772326502705750,
2017,pmt,ppd,0.6207392537317000,
2016,pmt,ppd,0.5206475128987700,
2015,pmt,ppd,0.5264713931168660,
1998,pmt,ppd,0.3884980484640610,
2004,pmt,ppd,0.3502721711939900,
2000,pmt,ppd,0.3765486823266180,
1997,pmt,ppd,0.3272474564104940,
2007,pmt,ppd,0.4593819570173240,
2010,pmt,ppd,0.3740218490024670,
2003,pmt,ppd,0.2899350907916910,
2011,pmt,ppd,0.4336772019183430,
2001,pmt,ppd,0.3168126299597920,
2008,trk,ppd,0.0041654769365155,
2009,trk,ppd,0.0072587347095043,
2005,trk,ppd,0.0072808491227614,
2006,trk,ppd,0.0155831043375746,
2012,trk,ppd,0.0072097313513730,
2014,trk,ppd,0.0061859564431923,
2013,trk,ppd,0.0061747205908254,
1999,trk,ppd,0.0062986947781206,
2002,trk,ppd,0.0062881955355101,
2017,trk,ppd,0.1628503022017260,
2016,trk,ppd,0.0072281666003776,
2015,trk,ppd,0.0071935373099997,
1998,trk,ppd,0.0052242929222722,
2004,trk,ppd,0.0062779273683896,
2000,trk,ppd,0.0083594000510904,
1997,trk,ppd,0.0031234120624172,
2007,trk,ppd,0.0083267767057364,
2010,trk,ppd,0.0103362917044854,
2003,trk,ppd,0.0125364982268930,
2011,trk,ppd,0.0093280460498145,
2001,trk,ppd,0.0115027555931026,
2008,fdd,ppd,#N/A,
2009,fdd,ppd,#N/A,
2005,fdd,ppd,#N/A,
2006,fdd,ppd,#N/A,
2012,fdd,ppd,#N/A,
2014,fdd,ppd,#N/A,
2013,fdd,ppd,#N/A,
1999,fdd,ppd,#N/A,
2002,fdd,ppd,#N/A,
2017,fdd,ppd,#N/A,
2016,fdd,ppd,#N/A,
2015,fdd,ppd,#N/A,
1998,fdd,ppd,#N/A,
2004,fdd,ppd,#N/A,
2000,fdd,ppd,#N/A,
1997,fdd,ppd,#N/A,
2007,fdd,ppd,#N/A,
2010,fdd,ppd,#N/A,
2003,fdd,ppd,#N/A,
2011,fdd,ppd,#N/A,
2001,fdd,ppd,#N/A,
2008,gmt,ppd,#N/A,
2009,gmt,ppd,#N/A,
2005,gmt,ppd,#N/A,
2006,gmt,ppd,#N/A,
2012,gmt,ppd,#N/A,
2014,gmt,ppd,#N/A,
2013,gmt,ppd,#N/A,
1999,gmt,ppd,#N/A,
2002,gmt,ppd,#N/A,
2017,gmt,ppd,#N/A,
2016,gmt,ppd,#N/A,
2015,gmt,ppd,#N/A,
1998,gmt,ppd,#N/A,
2004,gmt,ppd,#N/A,
2000,gmt,ppd,#N/A,
1997,gmt,ppd,#N/A,
2007,gmt,ppd,#N/A,
2010,gmt,ppd,#N/A,
2003,gmt,ppd,#N/A,
2011,gmt,ppd,#N/A,
2001,gmt,ppd,#N/A,
2008,wtt,ppd,#N/A,
2009,wtt,ppd,#N/A,
2005,wtt,ppd,#N/A,
2006,wtt,ppd,#N/A,
2012,wtt,ppd,#N/A,
2014,wtt,ppd,#N/A,
2013,wtt,ppd,#N/A,
1999,wtt,ppd,#N/A,
2002,wtt,ppd,#N/A,
2017,wtt,ppd,#N/A,
2016,wtt,ppd,#N/A,
2015,wtt,ppd,#N/A,
1998,wtt,ppd,#N/A,
2004,wtt,ppd,#N/A,
2000,wtt,ppd,#N/A,
1997,wtt,ppd,#N/A,
2007,wtt,ppd,#N/A,
2010,wtt,ppd,#N/A,
2003,wtt,ppd,#N/A,
2011,wtt,ppd,#N/A,
2001,wtt,ppd,#N/A,
2008,wpd,ppd,5.0011055931661500,
2009,wpd,ppd,3.9363689188577900,
2005,wpd,ppd,5.3055899720108500,
2006,wpd,ppd,5.1123182724390100,
2012,wpd,ppd,5.8811905096750300,
2014,wpd,ppd,6.1704943357485000,
2013,wpd,ppd,6.3155563034070800,
1999,wpd,ppd,5.8085537343258200,
2002,wpd,ppd,4.6293648434867500,
2017,wpd,ppd,6.6444693819534500,
2016,wpd,ppd,6.1343390673534900,
2015,wpd,ppd,6.1862719213790000,
1998,wpd,ppd,5.5331500394466000,
2004,wpd,ppd,5.1453644727145400,
2000,wpd,ppd,5.3803026260457100,
1997,wpd,ppd,6.0277037271286000,
2007,wpd,ppd,4.9811739430508600,
2010,wpd,ppd,4.9936512119910200,
2003,wpd,ppd,4.2700989624630000,
2011,wpd,ppd,5.7004519988574500,
2001,wpd,ppd,5.1791126425285300,
2008,wht,ppd,1.4974605807716300,
2009,wht,ppd,1.5813522569686900,
2005,wht,ppd,1.4417657556809300,
2006,wht,ppd,1.5145096801949600,
2012,wht,ppd,1.3501210556381400,
2014,wht,ppd,1.3423097172166500,
2013,wht,ppd,1.2480715523763100,
1999,wht,ppd,2.4725730778441900,
2002,wht,ppd,1.3426684283315500,
2017,wht,ppd,1.3117064691481100,
2016,wht,ppd,1.3654680612458700,
2015,wht,ppd,1.3093757164768300,
1998,wht,ppd,2.8037734291251700,
2004,wht,ppd,1.2052130785251100,
2000,wht,ppd,2.1749024779708100,
1997,wht,ppd,2.9495602652700400,
2007,wht,ppd,1.4332362446550100,
2010,wht,ppd,1.5471195890833500,
2003,wht,ppd,1.3710683433010700,
2011,wht,ppd,1.2530523306252300,
2001,wht,ppd,1.8693463268350800,
2008,wrh,ppd,0.0356304877760647,
2009,wrh,ppd,0.0753698473603293,
2005,wrh,ppd,0.0447407264127464,
2006,wrh,ppd,0.0934550839750818,
2012,wrh,ppd,0.1408302709289550,
2014,wrh,ppd,0.1250471239310250,
2013,wrh,ppd,0.1298842450610460,
1999,wrh,ppd,0.0535084439963173,
2002,wrh,ppd,0.0387988285905181,
2017,wrh,ppd,3.5041508392970000,
2016,wrh,ppd,0.1617188385869450,
2015,wrh,ppd,0.1509383765040890,
1998,wrh,ppd,0.0575713982452259,
2004,wrh,ppd,0.0399031308037929,
2000,wrh,ppd,0.0595747684774506,
1997,wrh,ppd,0.0494153466983852,
2007,wrh,ppd,0.0559249329245266,
2010,wrh,ppd,0.1323361210744620,
2003,wrh,ppd,0.0766979900014947,
2011,wrh,ppd,0.1348225500517760,
2001,wrh,ppd,0.0676570620372241,
2008,ott,ppd,#N/A,
2009,ott,ppd,#N/A,
2005,ott,ppd,#N/A,
2006,ott,ppd,#N/A,
2012,ott,ppd,#N/A,
2014,ott,ppd,#N/A,
2013,ott,ppd,#N/A,
1999,ott,ppd,#N/A,
2002,ott,ppd,#N/A,
2017,ott,ppd,#N/A,
2016,ott,ppd,#N/A,
2015,ott,ppd,#N/A,
1998,ott,ppd,#N/A,
2004,ott,ppd,#N/A,
2000,ott,ppd,#N/A,
1997,ott,ppd,#N/A,
2007,ott,ppd,#N/A,
2010,ott,ppd,#N/A,
2003,ott,ppd,#N/A,
2011,ott,ppd,#N/A,
2001,ott,ppd,#N/A,
2008,che,ppd,14.8016645585681000,
2009,che,ppd,11.8069839384585000,
2005,che,ppd,10.3722670978917000,
2006,che,ppd,10.3926000360196000,
2012,che,ppd,16.5588506554329000,
2014,che,ppd,15.1171694360304000,
2013,che,ppd,15.7352657090948000,
1999,che,ppd,9.2864949037303600,
2002,che,ppd,9.3911298229889700,
2017,che,ppd,15.0790742766238000,
2016,che,ppd,14.5893604964610000,
2015,che,ppd,15.0484073435536000,
1998,che,ppd,9.2005724061215900,
2004,che,ppd,9.5566564619731800,
2000,che,ppd,9.4784057560861200,
1997,che,ppd,8.7504892401153000,
2007,che,ppd,12.3777209510219000,
2010,che,ppd,13.8249011083060000,
2003,che,ppd,9.4968395748325500,
2011,che,ppd,15.5380174402526000,
2001,che,ppd,9.5749029259492700,
2008,air,ppd,0.2351570841150660,
2009,air,ppd,0.1597135457080430,
2005,air,ppd,0.2669037749036810,
2006,air,ppd,0.2915405269428320,
2012,air,ppd,0.2375191250728540,
2014,air,ppd,0.2424622972862330,
2013,air,ppd,0.2298787387040080,
1999,air,ppd,0.2599401894676170,
2002,air,ppd,0.2373294630217660,
2017,air,ppd,0.2035623675514820,
2016,air,ppd,0.2260452779503200,
2015,air,ppd,0.2094724788871320,
1998,air,ppd,0.2936268001376610,
2004,air,ppd,0.2313127951240620,
2000,air,ppd,0.2872802555481450,
1997,air,ppd,0.2461819035792750,
2007,air,ppd,0.2904904606216260,
2010,air,ppd,0.1610711026434350,
2003,air,ppd,0.2553993846638780,
2011,air,ppd,0.1551428258017550,
2001,air,ppd,0.2544902341712710,
2008,mmf,ppd,0.0010192273503098,
2009,mmf,ppd,0.0010074216580657,
2005,mmf,ppd,0.0010204520444304,
2006,mmf,ppd,0.0010201088215787,
2012,mmf,ppd,0.0010168779869956,
2014,mmf,ppd,0.0010206729566648,
2013,mmf,ppd,0.0010182962255473,
1999,mmf,ppd,0.0010313266159245,
2002,mmf,ppd,0.0010242441502225,
2017,mmf,ppd,#N/A,
2016,mmf,ppd,0.0010210075006377,
2015,mmf,ppd,0.0010167878724695,
1998,mmf,ppd,0.0010307697600180,
2004,mmf,ppd,0.0010267301371398,
2000,mmf,ppd,0.0010285878155665,
1997,mmf,ppd,0.0010322381706222,
2007,mmf,ppd,0.0010191996761023,
2010,mmf,ppd,0.0010133591994537,
2003,mmf,ppd,0.0010259822888570,
2011,mmf,ppd,0.0010169167237641,
2001,mmf,ppd,0.0010212892781090,
2008,otr,ppd,0.3204485515243100,
2009,otr,ppd,0.2653175088582990,
2005,otr,ppd,0.3818484250821380,
2006,otr,ppd,0.3368433513702050,
2012,otr,ppd,0.4336206963194960,
2014,otr,ppd,0.4230872407393660,
2013,otr,ppd,0.4865659190897190,
1999,otr,ppd,0.2950787998046800,
2002,otr,ppd,0.4092652880609610,
2017,otr,ppd,0.4986389310869950,
2016,otr,ppd,0.4379130452884640,
2015,otr,ppd,0.4354319233991960,
1998,otr,ppd,0.3231297856075760,
2004,otr,ppd,0.3501653770403220,
2000,otr,ppd,0.3549942403897960,
1997,otr,ppd,0.2659626684312100,
2007,otr,ppd,0.3443378154313100,
2010,otr,ppd,0.2730465464650510,
2003,otr,ppd,0.4173581007576540,
2011,otr,ppd,0.2184700226690330,
2001,otr,ppd,0.3951704146484460,
2008,min,ppd,3.9376248460010400,
2009,min,ppd,2.6334857271146000,
2005,min,ppd,3.2982813742782900,
2006,min,ppd,3.3397679417140000,
2012,min,ppd,2.4135701249670600,
2014,min,ppd,2.1955320320585700,
2013,min,ppd,2.1274476770627400,
1999,min,ppd,1.0372982686036300,
2002,min,ppd,2.0233992134628500,
2017,min,ppd,1.7396020573945000,
2016,min,ppd,1.3402083432451800,
2015,min,ppd,1.8620457642471800,
1998,min,ppd,1.6633633299809800,
2004,min,ppd,2.7817882410713700,
2000,min,ppd,1.2596070234906900,
1997,min,ppd,1.9679501645998400,
2007,min,ppd,3.2137465048831100,
2010,min,ppd,2.3651028459875000,
2003,min,ppd,2.5651586908257800,
