yr,i,fd,value
2006,fin,fed_structures,-9.97E-09
2012,fin,fed_structures,-9.99E-09
2014,fin,fed_structures,-9.99E-09
2013,fin,fed_structures,-9.99E-09
1999,fin,fed_structures,-9.97E-09
2002,fin,fed_structures,-9.99E-09
2017,fin,fed_structures,-9.99E-09
2016,fin,fed_structures,-9.97E-09
2015,fin,fed_structures,-9.97E-09
1998,fin,fed_structures,-9.97E-09
2004,fin,fed_structures,-9.97E-09
2000,fin,fed_structures,-9.99E-09
1997,fin,fed_structures,-9.97E-09
2007,fin,fed_structures,-9.97E-09
2010,fin,fed_structures,-9.97E-09
2003,fin,fed_structures,-9.99E-09
2011,fin,fed_structures,-9.97E-09
2001,fin,fed_structures,-9.99E-09
2008,tsv,fed_structures,-9.97E-09
2009,tsv,fed_structures,-9.97E-09
2005,tsv,fed_structures,-9.97E-09
2006,tsv,fed_structures,-9.97E-09
2012,tsv,fed_structures,-9.99E-09
2014,tsv,fed_structures,-9.99E-09
2013,tsv,fed_structures,-9.99E-09
1999,tsv,fed_structures,-9.97E-09
2002,tsv,fed_structures,-9.99E-09
2017,tsv,fed_structures,-9.99E-09
2016,tsv,fed_structures,-9.97E-09
2015,tsv,fed_structures,-9.97E-09
1998,tsv,fed_structures,-9.97E-09
2004,tsv,fed_structures,-9.97E-09
2000,tsv,fed_structures,-9.99E-09
1997,tsv,fed_structures,-9.97E-09
2007,tsv,fed_structures,-9.97E-09
2010,tsv,fed_structures,-9.97E-09
2003,tsv,fed_structures,-9.99E-09
2011,tsv,fed_structures,-9.97E-09
2001,tsv,fed_structures,-9.99E-09
2008,nrs,fed_structures,-9.97E-09
2009,nrs,fed_structures,-9.97E-09
2005,nrs,fed_structures,-9.97E-09
2006,nrs,fed_structures,-9.97E-09
2012,nrs,fed_structures,-9.99E-09
2014,nrs,fed_structures,-9.99E-09
2013,nrs,fed_structures,-9.99E-09
1999,nrs,fed_structures,-9.97E-09
2002,nrs,fed_structures,-9.99E-09
2017,nrs,fed_structures,-9.99E-09
2016,nrs,fed_structures,-9.97E-09
2015,nrs,fed_structures,-9.97E-09
1998,nrs,fed_structures,-9.97E-09
2004,nrs,fed_structures,-9.97E-09
2000,nrs,fed_structures,-9.99E-09
1997,nrs,fed_structures,-9.97E-09
2007,nrs,fed_structures,-9.97E-09
2010,nrs,fed_structures,-9.97E-09
2003,nrs,fed_structures,-9.99E-09
2011,nrs,fed_structures,-9.97E-09
2001,nrs,fed_structures,-9.99E-09
2008,sec,fed_structures,-9.97E-09
2009,sec,fed_structures,-9.97E-09
2005,sec,fed_structures,-9.97E-09
2006,sec,fed_structures,-9.97E-09
2012,sec,fed_structures,-9.99E-09
2014,sec,fed_structures,-9.99E-09
2013,sec,fed_structures,-9.99E-09
1999,sec,fed_structures,-9.97E-09
2002,sec,fed_structures,-9.99E-09
2017,sec,fed_structures,-9.99E-09
2016,sec,fed_structures,-9.97E-09
2015,sec,fed_structures,-9.97E-09
1998,sec,fed_structures,-9.97E-09
2004,sec,fed_structures,-9.97E-09
2000,sec,fed_structures,-9.99E-09
1997,sec,fed_structures,-9.97E-09
2007,sec,fed_structures,-9.97E-09
2010,sec,fed_structures,-9.97E-09
2003,sec,fed_structures,-9.99E-09
2011,sec,fed_structures,-9.97E-09
2001,sec,fed_structures,-9.99E-09
2008,art,fed_structures,-9.97E-09
2009,art,fed_structures,-9.97E-09
2005,art,fed_structures,-9.97E-09
2006,art,fed_structures,-9.97E-09
2012,art,fed_structures,-9.99E-09
2014,art,fed_structures,-9.99E-09
2013,art,fed_structures,-9.99E-09
1999,art,fed_structures,-9.97E-09
2002,art,fed_structures,-9.99E-09
2017,art,fed_structures,-9.99E-09
2016,art,fed_structures,-9.97E-09
2015,art,fed_structures,-9.97E-09
1998,art,fed_structures,-9.97E-09
2004,art,fed_structures,-9.97E-09
2000,art,fed_structures,-9.99E-09
1997,art,fed_structures,-9.97E-09
2007,art,fed_structures,-9.97E-09
2010,art,fed_structures,-9.97E-09
2003,art,fed_structures,-9.99E-09
2011,art,fed_structures,-9.97E-09
2001,art,fed_structures,-9.99E-09
2008,mov,fed_structures,-9.97E-09
2009,mov,fed_structures,-9.97E-09
2005,mov,fed_structures,-9.97E-09
2006,mov,fed_structures,-9.97E-09
2012,mov,fed_structures,-9.99E-09
2014,mov,fed_structures,-9.99E-09
2013,mov,fed_structures,-9.99E-09
1999,mov,fed_structures,-9.97E-09
2002,mov,fed_structures,-9.99E-09
2017,mov,fed_structures,-9.99E-09
2016,mov,fed_structures,-9.97E-09
2015,mov,fed_structures,-9.97E-09
1998,mov,fed_structures,-9.97E-09
2004,mov,fed_structures,-9.97E-09
2000,mov,fed_structures,-9.99E-09
1997,mov,fed_structures,-9.97E-09
2007,mov,fed_structures,-9.97E-09
2010,mov,fed_structures,-9.97E-09
2003,mov,fed_structures,-9.99E-09
2011,mov,fed_structures,-9.97E-09
2001,mov,fed_structures,-9.99E-09
2008,fpd,fed_structures,-9.97E-09
2009,fpd,fed_structures,-9.97E-09
2005,fpd,fed_structures,-9.97E-09
2006,fpd,fed_structures,-9.97E-09
2012,fpd,fed_structures,-9.99E-09
2014,fpd,fed_structures,-9.99E-09
2013,fpd,fed_structures,-9.99E-09
1999,fpd,fed_structures,-9.97E-09
2002,fpd,fed_structures,-9.99E-09
2017,fpd,fed_structures,-9.99E-09
2016,fpd,fed_structures,-9.97E-09
2015,fpd,fed_structures,-9.97E-09
1998,fpd,fed_structures,-9.97E-09
2004,fpd,fed_structures,-9.97E-09
2000,fpd,fed_structures,-9.99E-09
1997,fpd,fed_structures,-9.97E-09
2007,fpd,fed_structures,-9.97E-09
2010,fpd,fed_structures,-9.97E-09
2003,fpd,fed_structures,-9.99E-09
2011,fpd,fed_structures,-9.97E-09
2001,fpd,fed_structures,-9.99E-09
2008,slg,fed_structures,-9.97E-09
2009,slg,fed_structures,-9.97E-09
2005,slg,fed_structures,-9.97E-09
2006,slg,fed_structures,-9.97E-09
2012,slg,fed_structures,-9.99E-09
2014,slg,fed_structures,-9.99E-09
2013,slg,fed_structures,-9.99E-09
1999,slg,fed_structures,-9.97E-09
2002,slg,fed_structures,-9.99E-09
2017,slg,fed_structures,-9.99E-09
2016,slg,fed_structures,-9.97E-09
2015,slg,fed_structures,-9.97E-09
1998,slg,fed_structures,-9.97E-09
2004,slg,fed_structures,-9.97E-09
2000,slg,fed_structures,-9.99E-09
1997,slg,fed_structures,-9.97E-09
2007,slg,fed_structures,-9.97E-09
2010,slg,fed_structures,-9.97E-09
2003,slg,fed_structures,-9.99E-09
2011,slg,fed_structures,-9.97E-09
2001,slg,fed_structures,-9.99E-09
2008,pri,fed_structures,-9.97E-09
2009,pri,fed_structures,-9.97E-09
2005,pri,fed_structures,-9.97E-09
2006,pri,fed_structures,-9.97E-09
2012,pri,fed_structures,-9.99E-09
2014,pri,fed_structures,-9.99E-09
2013,pri,fed_structures,-9.99E-09
1999,pri,fed_structures,-9.97E-09
2002,pri,fed_structures,-9.99E-09
2017,pri,fed_structures,-9.99E-09
2016,pri,fed_structures,-9.97E-09
2015,pri,fed_structures,-9.97E-09
1998,pri,fed_structures,-9.97E-09
2004,pri,fed_structures,-9.97E-09
2000,pri,fed_structures,-9.99E-09
1997,pri,fed_structures,-9.97E-09
2007,pri,fed_structures,-9.97E-09
2010,pri,fed_structures,-9.97E-09
2003,pri,fed_structures,-9.99E-09
2011,pri,fed_structures,-9.97E-09
2001,pri,fed_structures,-9.99E-09
2008,grd,fed_structures,-9.97E-09
2009,grd,fed_structures,-9.97E-09
2005,grd,fed_structures,-9.97E-09
2006,grd,fed_structures,-9.97E-09
2012,grd,fed_structures,-9.99E-09
2014,grd,fed_structures,-9.99E-09
2013,grd,fed_structures,-9.99E-09
1999,grd,fed_structures,-9.97E-09
2002,grd,fed_structures,-9.99E-09
2017,grd,fed_structures,-9.99E-09
2016,grd,fed_structures,-9.97E-09
2015,grd,fed_structures,-9.97E-09
1998,grd,fed_structures,-9.97E-09
2004,grd,fed_structures,-9.97E-09
2000,grd,fed_structures,-9.99E-09
1997,grd,fed_structures,-9.97E-09
2007,grd,fed_structures,-9.97E-09
2010,grd,fed_structures,-9.97E-09
2003,grd,fed_structures,-9.99E-09
2011,grd,fed_structures,-9.97E-09
2001,grd,fed_structures,-9.99E-09
2008,pip,fed_structures,-9.97E-09
2009,pip,fed_structures,-9.97E-09
2005,pip,fed_structures,-9.97E-09
2006,pip,fed_structures,-9.97E-09
2012,pip,fed_structures,-9.99E-09
2014,pip,fed_structures,-9.99E-09
2013,pip,fed_structures,-9.99E-09
1999,pip,fed_structures,-9.97E-09
2002,pip,fed_structures,-9.99E-09
2017,pip,fed_structures,-9.99E-09
2016,pip,fed_structures,-9.97E-09
2015,pip,fed_structures,-9.97E-09
1998,pip,fed_structures,-9.97E-09
2004,pip,fed_structures,-9.97E-09
2000,pip,fed_structures,-9.99E-09
1997,pip,fed_structures,-9.97E-09
2007,pip,fed_structures,-9.97E-09
2010,pip,fed_structures,-9.97E-09
2003,pip,fed_structures,-9.99E-09
2011,pip,fed_structures,-9.97E-09
2001,pip,fed_structures,-9.99E-09
2008,sle,fed_structures,-9.97E-09
2009,sle,fed_structures,-9.97E-09
2005,sle,fed_structures,-9.97E-09
2006,sle,fed_structures,-9.97E-09
2012,sle,fed_structures,-9.99E-09
2014,sle,fed_structures,-9.99E-09
2013,sle,fed_structures,-9.99E-09
1999,sle,fed_structures,-9.97E-09
2002,sle,fed_structures,-9.99E-09
2017,sle,fed_structures,-9.99E-09
2016,sle,fed_structures,-9.97E-09
2015,sle,fed_structures,-9.97E-09
1998,sle,fed_structures,-9.97E-09
2004,sle,fed_structures,-9.97E-09
2000,sle,fed_structures,-9.99E-09
1997,sle,fed_structures,-9.97E-09
2007,sle,fed_structures,-9.97E-09
2010,sle,fed_structures,-9.97E-09
2003,sle,fed_structures,-9.99E-09
2011,sle,fed_structures,-9.97E-09
2001,sle,fed_structures,-9.99E-09
2008,osv,fed_structures,-9.97E-09
2009,osv,fed_structures,-9.97E-09
2005,osv,fed_structures,-9.97E-09
2006,osv,fed_structures,-9.97E-09
2012,osv,fed_structures,-9.99E-09
2014,osv,fed_structures,-9.99E-09
2013,osv,fed_structures,-9.99E-09
1999,osv,fed_structures,-9.97E-09
2002,osv,fed_structures,-9.99E-09
2017,osv,fed_structures,-9.99E-09
2016,osv,fed_structures,-9.97E-09
2015,osv,fed_structures,-9.97E-09
1998,osv,fed_structures,-9.97E-09
2004,osv,fed_structures,-9.97E-09
2000,osv,fed_structures,-9.99E-09
1997,osv,fed_structures,-9.97E-09
2007,osv,fed_structures,-9.97E-09
2010,osv,fed_structures,-9.97E-09
2003,osv,fed_structures,-9.99E-09
2011,osv,fed_structures,-9.97E-09
2001,osv,fed_structures,-9.99E-09
2008,trn,fed_structures,-9.97E-09
2009,trn,fed_structures,-9.97E-09
2005,trn,fed_structures,-9.97E-09
2006,trn,fed_structures,-9.97E-09
2012,trn,fed_structures,-9.99E-09
2014,trn,fed_structures,-9.99E-09
2013,trn,fed_structures,-9.99E-09
1999,trn,fed_structures,-9.97E-09
2002,trn,fed_structures,-9.99E-09
2017,trn,fed_structures,-9.99E-09
2016,trn,fed_structures,-9.97E-09
2015,trn,fed_structures,-9.97E-09
1998,trn,fed_structures,-9.97E-09
2004,trn,fed_structures,-9.97E-09
2000,trn,fed_structures,-9.99E-09
1997,trn,fed_structures,-9.97E-09
2007,trn,fed_structures,-9.97E-09
2010,trn,fed_structures,-9.97E-09
2003,trn,fed_structures,-9.99E-09
2011,trn,fed_structures,-9.97E-09
2001,trn,fed_structures,-9.99E-09
2008,smn,fed_structures,-9.97E-09
2009,smn,fed_structures,-9.97E-09
2005,smn,fed_structures,-9.97E-09
2006,smn,fed_structures,-9.97E-09
2012,smn,fed_structures,-9.99E-09
2014,smn,fed_structures,-9.99E-09
2013,smn,fed_structures,-9.99E-09
1999,smn,fed_structures,-9.97E-09
2002,smn,fed_structures,-9.99E-09
2017,smn,fed_structures,-9.99E-09
2016,smn,fed_structures,-9.97E-09
2015,smn,fed_structures,-9.97E-09
1998,smn,fed_structures,-9.97E-09
2004,smn,fed_structures,-9.97E-09
2000,smn,fed_structures,-9.99E-09
1997,smn,fed_structures,-9.97E-09
2007,smn,fed_structures,-9.97E-09
2010,smn,fed_structures,-9.97E-09
2003,smn,fed_structures,-9.99E-09
2011,smn,fed_structures,-9.97E-09
2001,smn,fed_structures,-9.99E-09
2008,fmt,fed_structures,-9.97E-09
2009,fmt,fed_structures,-9.97E-09
2005,fmt,fed_structures,-9.97E-09
2006,fmt,fed_structures,-9.97E-09
2012,fmt,fed_structures,-9.99E-09
2014,fmt,fed_structures,-9.99E-09
2013,fmt,fed_structures,-9.99E-09
1999,fmt,fed_structures,-9.97E-09
2002,fmt,fed_structures,-9.99E-09
2017,fmt,fed_structures,-9.99E-09
2016,fmt,fed_structures,-9.97E-09
2015,fmt,fed_structures,-9.97E-09
1998,fmt,fed_structures,-9.97E-09
2004,fmt,fed_structures,-9.97E-09
2000,fmt,fed_structures,-9.99E-09
1997,fmt,fed_structures,-9.97E-09
2007,fmt,fed_structures,-9.97E-09
2010,fmt,fed_structures,-9.97E-09
2003,fmt,fed_structures,-9.99E-09
2011,fmt,fed_structures,-9.97E-09
2001,fmt,fed_structures,-9.99E-09
2008,pet,fed_structures,-9.97E-09
2009,pet,fed_structures,-9.97E-09
2005,pet,fed_structures,-9.97E-09
2006,pet,fed_structures,-9.97E-09
2012,pet,fed_structures,-9.99E-09
2014,pet,fed_structures,-9.99E-09
2013,pet,fed_structures,-9.99E-09
1999,pet,fed_structures,-9.97E-09
2002,pet,fed_structures,-9.99E-09
2017,pet,fed_structures,-9.99E-09
2016,pet,fed_structures,-9.97E-09
2015,pet,fed_structures,-9.97E-09
1998,pet,fed_structures,-9.97E-09
2004,pet,fed_structures,-9.97E-09
2000,pet,fed_structures,-9.99E-09
1997,pet,fed_structures,-9.97E-09
2007,pet,fed_structures,-9.97E-09
2010,pet,fed_structures,-9.97E-09
2003,pet,fed_structures,-9.99E-09
2011,pet,fed_structures,-9.97E-09
2001,pet,fed_structures,-9.99E-09
2008,mvt,fed_structures,0.00E+00
2009,mvt,fed_structures,0.00E+00
2005,mvt,fed_structures,0.00E+00
2006,mvt,fed_structures,0.00E+00
2012,mvt,fed_structures,0.00E+00
2014,mvt,fed_structures,0.00E+00
2013,mvt,fed_structures,0.00E+00
1999,mvt,fed_structures,0.00E+00
2002,mvt,fed_structures,0.00E+00
2017,mvt,fed_structures,0.00E+00
2016,mvt,fed_structures,0.00E+00
2015,mvt,fed_structures,0.00E+00
1998,mvt,fed_structures,0.00E+00
2004,mvt,fed_structures,0.00E+00
2000,mvt,fed_structures,0.00E+00
1997,mvt,fed_structures,0.00E+00
2007,mvt,fed_structures,0.00E+00
2010,mvt,fed_structures,0.00E+00
2003,mvt,fed_structures,0.00E+00
2011,mvt,fed_structures,0.00E+00
2001,mvt,fed_structures,0.00E+00
2008,cep,fed_structures,-9.97E-09
2009,cep,fed_structures,-9.97E-09
2005,cep,fed_structures,-9.97E-09
2006,cep,fed_structures,-9.97E-09
2012,cep,fed_structures,-9.99E-09
2014,cep,fed_structures,-9.99E-09
2013,cep,fed_structures,-9.99E-09
1999,cep,fed_structures,-9.97E-09
2002,cep,fed_structures,-9.99E-09
2017,cep,fed_structures,-9.99E-09
2016,cep,fed_structures,-9.97E-09
2015,cep,fed_structures,-9.97E-09
1998,cep,fed_structures,-9.97E-09
2004,cep,fed_structures,-9.97E-09
2000,cep,fed_structures,-9.99E-09
1997,cep,fed_structures,-9.97E-09
2007,cep,fed_structures,-9.97E-09
2010,cep,fed_structures,-9.97E-09
2003,cep,fed_structures,-9.99E-09
2011,cep,fed_structures,-9.97E-09
2001,cep,fed_structures,-9.99E-09
2008,wst,fed_structures,-9.97E-09
2009,wst,fed_structures,-9.97E-09
2005,wst,fed_structures,-9.97E-09
2006,wst,fed_structures,-9.97E-09
2012,wst,fed_structures,-9.99E-09
2014,wst,fed_structures,-9.99E-09
2013,wst,fed_structures,-9.99E-09
1999,wst,fed_structures,-9.97E-09
2002,wst,fed_structures,-9.99E-09
2017,wst,fed_structures,-9.99E-09
2016,wst,fed_structures,-9.97E-09
2015,wst,fed_structures,-9.97E-09
1998,wst,fed_structures,-9.97E-09
2004,wst,fed_structures,-9.97E-09
2000,wst,fed_structures,-9.99E-09
1997,wst,fed_structures,-9.97E-09
2007,wst,fed_structures,-9.97E-09
2010,wst,fed_structures,-9.97E-09
2003,wst,fed_structures,-9.99E-09
2011,wst,fed_structures,-9.97E-09
2001,wst,fed_structures,-9.99E-09
2008,mot,fed_structures,-9.97E-09
2009,mot,fed_structures,-9.97E-09
2005,mot,fed_structures,-9.97E-09
2006,mot,fed_structures,-9.97E-09
2012,mot,fed_structures,-9.99E-09
2014,mot,fed_structures,-9.99E-09
2013,mot,fed_structures,-9.99E-09
1999,mot,fed_structures,-9.97E-09
2002,mot,fed_structures,-9.99E-09
2017,mot,fed_structures,-9.99E-09
2016,mot,fed_structures,-9.97E-09
2015,mot,fed_structures,-9.97E-09
1998,mot,fed_structures,-9.97E-09
2004,mot,fed_structures,-9.97E-09
2000,mot,fed_structures,-9.99E-09
1997,mot,fed_structures,-9.97E-09
2007,mot,fed_structures,-9.97E-09
2010,mot,fed_structures,-9.97E-09
2003,mot,fed_structures,-9.99E-09
2011,mot,fed_structures,-9.97E-09
2001,mot,fed_structures,-9.99E-09
2008,adm,fed_structures,-9.97E-09
2009,adm,fed_structures,-9.97E-09
2005,adm,fed_structures,-9.97E-09
2006,adm,fed_structures,-9.97E-09
2012,adm,fed_structures,-9.99E-09
2014,adm,fed_structures,-9.99E-09
2013,adm,fed_structures,-9.99E-09
1999,adm,fed_structures,-9.97E-09
2002,adm,fed_structures,-9.99E-09
2017,adm,fed_structures,-9.99E-09
2016,adm,fed_structures,-9.97E-09
2015,adm,fed_structures,-9.97E-09
1998,adm,fed_structures,-9.97E-09
2004,adm,fed_structures,-9.97E-09
2000,adm,fed_structures,-9.99E-09
1997,adm,fed_structures,-9.97E-09
2007,adm,fed_structures,-9.97E-09
2010,adm,fed_structures,-9.97E-09
2003,adm,fed_structures,-9.99E-09
2011,adm,fed_structures,-9.97E-09
2001,adm,fed_structures,-9.99E-09
2008,soc,fed_structures,-9.97E-09
2009,soc,fed_structures,-9.97E-09
2005,soc,fed_structures,-9.97E-09
2006,soc,fed_structures,-9.97E-09
2012,soc,fed_structures,-9.99E-09
2014,soc,fed_structures,-9.99E-09
2013,soc,fed_structures,-9.99E-09
1999,soc,fed_structures,-9.97E-09
2002,soc,fed_structures,-9.99E-09
2017,soc,fed_structures,-9.99E-09
2016,soc,fed_structures,-9.97E-09
2015,soc,fed_structures,-9.97E-09
1998,soc,fed_structures,-9.97E-09
2004,soc,fed_structures,-9.97E-09
2000,soc,fed_structures,-9.99E-09
1997,soc,fed_structures,-9.97E-09
2007,soc,fed_structures,-9.97E-09
2010,soc,fed_structures,-9.97E-09
2003,soc,fed_structures,-9.99E-09
2011,soc,fed_structures,-9.97E-09
2001,soc,fed_structures,-9.99E-09
2008,alt,fed_structures,-9.97E-09
2009,alt,fed_structures,-9.97E-09
2005,alt,fed_structures,-9.97E-09
2006,alt,fed_structures,-9.97E-09
2012,alt,fed_structures,-9.99E-09
2014,alt,fed_structures,-9.99E-09
2013,alt,fed_structures,-9.99E-09
1999,alt,fed_structures,-9.97E-09
2002,alt,fed_structures,-9.99E-09
2017,alt,fed_structures,-9.99E-09
2016,alt,fed_structures,-9.97E-09
2015,alt,fed_structures,-9.97E-09
1998,alt,fed_structures,-9.97E-09
2004,alt,fed_structures,-9.97E-09
2000,alt,fed_structures,-9.99E-09
1997,alt,fed_structures,-9.97E-09
2007,alt,fed_structures,-9.97E-09
2010,alt,fed_structures,-9.97E-09
2003,alt,fed_structures,-9.99E-09
2011,alt,fed_structures,-9.97E-09
2001,alt,fed_structures,-9.99E-09
2008,pmt,fed_structures,-9.97E-09
2009,pmt,fed_structures,-9.97E-09
2005,pmt,fed_structures,-9.97E-09
2006,pmt,fed_structures,-9.97E-09
2012,pmt,fed_structures,-9.99E-09
2014,pmt,fed_structures,-9.99E-09
2013,pmt,fed_structures,-9.99E-09
1999,pmt,fed_structures,-9.97E-09
2002,pmt,fed_structures,-9.99E-09
2017,pmt,fed_structures,-9.99E-09
2016,pmt,fed_structures,-9.97E-09
2015,pmt,fed_structures,-9.97E-09
1998,pmt,fed_structures,-9.97E-09
2004,pmt,fed_structures,-9.97E-09
2000,pmt,fed_structures,-9.99E-09
1997,pmt,fed_structures,-9.97E-09
2007,pmt,fed_structures,-9.97E-09
2010,pmt,fed_structures,-9.97E-09
2003,pmt,fed_structures,-9.99E-09
2011,pmt,fed_structures,-9.97E-09
2001,pmt,fed_structures,-9.99E-09
2008,trk,fed_structures,-9.97E-09
2009,trk,fed_structures,-9.97E-09
2005,trk,fed_structures,-9.97E-09
2006,trk,fed_structures,-9.97E-09
2012,trk,fed_structures,-9.99E-09
2014,trk,fed_structures,-9.99E-09
2013,trk,fed_structures,-9.99E-09
1999,trk,fed_structures,-9.97E-09
2002,trk,fed_structures,-9.99E-09
2017,trk,fed_structures,-9.99E-09
2016,trk,fed_structures,-9.97E-09
2015,trk,fed_structures,-9.97E-09
1998,trk,fed_structures,-9.97E-09
2004,trk,fed_structures,-9.97E-09
2000,trk,fed_structures,-9.99E-09
1997,trk,fed_structures,-9.97E-09
2007,trk,fed_structures,-9.97E-09
2010,trk,fed_structures,-9.97E-09
2003,trk,fed_structures,-9.99E-09
2011,trk,fed_structures,-9.97E-09
2001,trk,fed_structures,-9.99E-09
2008,fdd,fed_structures,-9.97E-09
2009,fdd,fed_structures,-9.97E-09
2005,fdd,fed_structures,-9.97E-09
2006,fdd,fed_structures,-9.97E-09
2012,fdd,fed_structures,-9.99E-09
2014,fdd,fed_structures,-9.99E-09
2013,fdd,fed_structures,-9.99E-09
1999,fdd,fed_structures,-9.97E-09
2002,fdd,fed_structures,-9.99E-09
2017,fdd,fed_structures,-9.99E-09
2016,fdd,fed_structures,-9.97E-09
2015,fdd,fed_structures,-9.97E-09
1998,fdd,fed_structures,-9.97E-09
2004,fdd,fed_structures,-9.97E-09
2000,fdd,fed_structures,-9.99E-09
1997,fdd,fed_structures,-9.97E-09
2007,fdd,fed_structures,-9.97E-09
2010,fdd,fed_structures,-9.97E-09
2003,fdd,fed_structures,-9.99E-09
2011,fdd,fed_structures,-9.97E-09
2001,fdd,fed_structures,-9.99E-09
2008,gmt,fed_structures,0.00E+00
2009,gmt,fed_structures,0.00E+00
2005,gmt,fed_structures,0.00E+00
2006,gmt,fed_structures,0.00E+00
2012,gmt,fed_structures,0.00E+00
2014,gmt,fed_structures,0.00E+00
2013,gmt,fed_structures,0.00E+00
1999,gmt,fed_structures,0.00E+00
2002,gmt,fed_structures,0.00E+00
2017,gmt,fed_structures,0.00E+00
2016,gmt,fed_structures,0.00E+00
2015,gmt,fed_structures,0.00E+00
1998,gmt,fed_structures,0.00E+00
2004,gmt,fed_structures,0.00E+00
2000,gmt,fed_structures,0.00E+00
1997,gmt,fed_structures,0.00E+00
2007,gmt,fed_structures,0.00E+00
2010,gmt,fed_structures,0.00E+00
2003,gmt,fed_structures,0.00E+00
2011,gmt,fed_structures,0.00E+00
2001,gmt,fed_structures,0.00E+00
2008,wtt,fed_structures,-9.97E-09
2009,wtt,fed_structures,-9.97E-09
2005,wtt,fed_structures,-9.97E-09
2006,wtt,fed_structures,-9.97E-09
2012,wtt,fed_structures,-9.99E-09
2014,wtt,fed_structures,-9.99E-09
2013,wtt,fed_structures,-9.99E-09
1999,wtt,fed_structures,-9.97E-09
2002,wtt,fed_structures,-9.99E-09
2017,wtt,fed_structures,-9.99E-09
2016,wtt,fed_structures,-9.97E-09
2015,wtt,fed_structures,-9.97E-09
1998,wtt,fed_structures,-9.97E-09
2004,wtt,fed_structures,-9.97E-09
2000,wtt,fed_structures,-9.99E-09
1997,wtt,fed_structures,-9.97E-09
2007,wtt,fed_structures,-9.97E-09
2010,wtt,fed_structures,-9.97E-09
2003,wtt,fed_structures,-9.99E-09
2011,wtt,fed_structures,-9.97E-09
2001,wtt,fed_structures,-9.99E-09
2008,wpd,fed_structures,-9.97E-09
2009,wpd,fed_structures,-9.97E-09
2005,wpd,fed_structures,-9.97E-09
2006,wpd,fed_structures,-9.97E-09
2012,wpd,fed_structures,-9.99E-09
2014,wpd,fed_structures,-9.99E-09
2013,wpd,fed_structures,-9.99E-09
1999,wpd,fed_structures,-9.97E-09
2002,wpd,fed_structures,-9.99E-09
2017,wpd,fed_structures,-9.99E-09
2016,wpd,fed_structures,-9.97E-09
2015,wpd,fed_structures,-9.97E-09
1998,wpd,fed_structures,-9.97E-09
2004,wpd,fed_structures,-9.97E-09
2000,wpd,fed_structures,-9.99E-09
1997,wpd,fed_structures,-9.97E-09
2007,wpd,fed_structures,-9.97E-09
2010,wpd,fed_structures,-9.97E-09
2003,wpd,fed_structures,-9.99E-09
2011,wpd,fed_structures,-9.97E-09
2001,wpd,fed_structures,-9.99E-09
2008,wht,fed_structures,-9.97E-09
2009,wht,fed_structures,-9.97E-09
2005,wht,fed_structures,-9.97E-09
