yr,i,j,Value
1997,nmp,wpd,1.042066315
1997,nmp,wht,0.249697258
1997,nmp,wrh,0.023041647
1997,nmp,ott,0.500415456
1997,nmp,che,1.63524088
1997,nmp,mmf,1.061397865
1997,nmp,otr,0.015132703
1997,nmp,min,0.270489193
1997,brd,ppd,0.192163399
1997,brd,res,3.093666077
1997,brd,com,3.62368275
1997,brd,amb,4.589509733
1997,brd,fbp,0.695874228
1997,brd,rec,0.600412073
1997,brd,con,5.024809722
1997,brd,agr,0.36568717
1997,brd,eec,0.11830821
1997,brd,fnd,1.567252104
1997,brd,pub,2.917511785
1997,brd,hou,0.314105605
1997,brd,fbt,0.639203082
1997,brd,ins,0.773328378
1997,brd,tex,0.064088525
1997,brd,leg,3.779595757
1997,brd,fen,0.255395708
1997,brd,uti,0.585531426
1997,brd,nmp,0.130982396
1997,brd,brd,63.9079618
1997,brd,bnk,10.40289488
1997,brd,ore,7.538316504
1997,brd,edu,0.958752208
1997,brd,ote,0.132259086
1997,brd,man,2.139244168
1997,brd,mch,1.090188224
1997,brd,dat,1.308357033
1997,brd,amd,0.744542051
1997,brd,oil,0.108959565
1997,brd,hos,0.963640975
1997,brd,rnt,0.980820501
1997,brd,pla,0.40867262
1997,brd,fof,0.032636614
1997,brd,fin,0.232821227
1997,brd,tsv,8.918040788
1997,brd,nrs,0.58709141
1997,brd,sec,3.232416475
1997,brd,art,0.356806172
1997,brd,mov,0.959917551
1997,brd,fpd,0.11857109
1997,brd,slg,16.97436142
1997,brd,pri,0.320433313
1997,brd,grd,0.226467237
1997,brd,pip,0.16469665
1997,brd,sle,0.493613007
1997,brd,osv,3.139937681
1997,brd,trn,0.19579638
1997,brd,smn,0.069325683
1997,brd,fmt,0.560665191
1997,brd,pet,0.062214271
1997,brd,mvt,2.055609173
1997,brd,cep,1.478056532
1997,brd,wst,0.49836434
1997,brd,mot,0.654987167
1997,brd,adm,6.370038683
1997,brd,soc,0.439659651
1997,brd,alt,0.100335206
1997,brd,pmt,0.12748376
1997,brd,trk,1.154971256
1997,brd,fdd,1.95741946
1997,brd,gmt,0.657401072
1997,brd,wtt,0.037124589
1997,brd,wpd,0.143297161
1997,brd,wht,9.046539673
1997,brd,wrh,0.060448686
1997,brd,ott,5.385503318
1997,brd,che,0.560932412
1997,brd,air,1.122035028
1997,brd,mmf,0.383570777
1997,brd,otr,0.375247243
1997,brd,min,0.081943128
1997,bnk,ppd,0.288997393
1997,bnk,res,2.397318794
1997,bnk,com,1.719892463
1997,bnk,amb,3.242928145
1997,bnk,fbp,2.099027282
1997,bnk,rec,0.694259109
1997,bnk,con,3.763869291
1997,bnk,agr,0.590715017
1997,bnk,eec,0.17276494
1997,bnk,fnd,0.046241698
1997,bnk,pub,1.451335035
1997,bnk,hou,48.05187256
1997,bnk,fbt,1.644217811
1997,bnk,ins,3.941932489
1997,bnk,tex,0.31198605
1997,bnk,leg,2.08263899
1997,bnk,fen,1.325770529
1997,bnk,uti,3.337206653
1997,bnk,nmp,0.374776311
1997,bnk,brd,1.352719485
1997,bnk,bnk,35.59855274
1997,bnk,ore,18.02885288
1997,bnk,edu,0.738559223
1997,bnk,ote,0.112873877
1997,bnk,man,4.071426247
1997,bnk,mch,0.698502095
1997,bnk,dat,0.282687702
1997,bnk,amd,1.233792344
1997,bnk,oil,0.383073507
1997,bnk,hos,0.597128627
1997,bnk,rnt,6.164074706
1997,bnk,pla,1.033735798
1997,bnk,fof,0.113252482
1997,bnk,fin,1.96521988
1997,bnk,tsv,6.225962139
1997,bnk,nrs,0.749378688
1997,bnk,sec,10.17344079
1997,bnk,art,0.258288944
1997,bnk,mov,0.983200856
1997,bnk,fpd,0.193546675
1997,bnk,slg,2.207887711
1997,bnk,pri,0.249127063
1997,bnk,grd,0.884988279
1997,bnk,pip,0.203199026
1997,bnk,sle,3.799012243
1997,bnk,osv,6.049428955
1997,bnk,trn,1.43627188
1997,bnk,smn,0.159449596
1997,bnk,fmt,0.786241744
1997,bnk,pet,0.208316367
1997,bnk,mvt,1.715471917
1997,bnk,cep,0.878681389
1997,bnk,wst,0.128304335
1997,bnk,mot,1.059060994
1997,bnk,adm,3.309249266
1997,bnk,soc,0.221314989
1997,bnk,alt,0.409087107
1997,bnk,pmt,0.372966966
1997,bnk,trk,0.853855639
1997,bnk,fdd,0.039830545
1997,bnk,gmt,0.877546957
1997,bnk,wtt,0.179174913
1997,bnk,wpd,0.231301645
1997,bnk,wht,7.208517097
1997,bnk,wrh,0.04877542
1997,bnk,ott,5.42078404
1997,bnk,che,1.252129325
1997,bnk,air,1.156927702
1997,bnk,mmf,0.382320063
1997,bnk,otr,0.270662212
1997,bnk,min,0.262806121
1997,ore,ppd,0.413382257
1997,ore,res,21.00718389
1997,ore,com,1.709348408
1997,ore,amb,17.84145853
1997,ore,fbp,1.268752495
1997,ore,rec,3.966203861
1997,ore,con,6.921104234
1997,ore,agr,18.99328588
1997,ore,eec,0.232156015
1997,ore,fnd,3.438872402
1997,ore,pub,2.073988093
1997,ore,hou,13.87480824
1997,ore,fbt,6.39768425
1997,ore,ins,5.131017149
1997,ore,tex,0.276897209
1997,ore,leg,10.54351038
1997,ore,fen,1.085459489
1997,ore,uti,1.388828547
1997,ore,nmp,0.270668491
1997,ore,brd,1.925865644
1997,ore,bnk,12.94589864
1997,ore,ore,39.23104214
1997,ore,edu,9.013222069
1997,ore,ote,1.399279243
1997,ore,man,6.201769438
1997,ore,mch,1.030418836
1997,ore,dat,0.722213833
1997,ore,amd,2.653934904
1997,ore,oil,0.165506539
1997,ore,hos,6.599778855
1997,ore,rnt,3.419210067
1997,ore,pla,0.951187582
1997,ore,fof,0.086606243
1997,ore,fin,0.707020166
1997,ore,tsv,15.29290752
1997,ore,nrs,8.31593823
1997,ore,sec,3.414306694
1997,ore,art,2.967321072
1997,ore,mov,2.207688051
1997,ore,fpd,0.411755397
1997,ore,slg,14.39201696
1997,ore,pri,0.802825722
1997,ore,grd,0.544870947
1997,ore,pip,0.839991236
1997,ore,sle,1.411535424
1997,ore,osv,17.06170106
1997,ore,trn,0.097577489
1997,ore,smn,0.022246533
1997,ore,fmt,1.641830908
1997,ore,pet,0.038766547
1997,ore,mvt,5.864212767
1997,ore,cep,0.744863857
1997,ore,wst,0.233947557
1997,ore,mot,0.960485884
1997,ore,adm,5.565023455
1997,ore,soc,4.295465926
1997,ore,alt,0.596078919
1997,ore,pmt,0.191248694
1997,ore,trk,1.575342488
1997,ore,fdd,0.849361524
1997,ore,gmt,4.563929546
1997,ore,wtt,0.180564037
1997,ore,wpd,0.17209039
1997,ore,wht,16.12051703
1997,ore,wrh,0.994455506
1997,ore,ott,27.83884446
1997,ore,che,0.877286271
1997,ore,air,0.142858651
1997,ore,mmf,0.65475628
1997,ore,otr,0.809613976
1997,ore,min,0.037762596
1997,edu,com,0.011023902
1997,edu,amb,0.003995466
1997,edu,rec,0.012041647
1997,edu,con,0.00100432
1997,edu,agr,0.079556132
1997,edu,fnd,0.004027641
1997,edu,fbt,0.14918599
1997,edu,uti,0.057012486
1997,edu,brd,0.218536013
1997,edu,bnk,0.001003451
1997,edu,edu,0.807030184
1997,edu,dat,0.010040925
1997,edu,hos,0.03794411
1997,edu,fof,0.048759711
1997,edu,tsv,0.012019771
1997,edu,art,0.069191353
1997,edu,slg,2.914820826
1997,edu,pri,0.015970589
1997,edu,pip,0.008182036
1997,edu,sle,0.000999331
1997,edu,osv,0.480035334
1997,edu,trn,0.014630959
1997,edu,pet,0.002980923
1997,edu,mvt,0.012890012
1997,edu,adm,0.251358039
1997,edu,fdd,0.258806144
1997,edu,wht,0.183162794
1997,edu,wrh,0.000997108
1997,edu,ott,0.535575763
1997,edu,air,0.173101527
1997,edu,otr,0.003012332
1997,ote,rec,0.104256208
1997,ote,con,0.013042588
1997,ote,fnd,0.189109356
1997,ote,fen,0.006016452
1997,ote,brd,0.001015476
1997,ote,ote,37.4204211
1997,ote,mch,0.116658745
1997,ote,fof,0.0099409
1997,ote,tsv,0.014008973
1997,ote,grd,0.000998416
1997,ote,sle,0.036936601
1997,ote,osv,0.048954286
1997,ote,trn,0.677201231
1997,ote,fmt,0.009008594
1997,ote,mvt,0.001981087
1997,ote,wst,0.001930707
1997,ote,mot,0.117528556
1997,ote,adm,0.005002108
1997,ote,soc,0.001995143
1997,ote,trk,0.030270936
1997,ote,fdd,12.93779252
1997,ote,wtt,1.519274061
1997,ote,wpd,0.071521746
1997,ote,wht,0.023737505
1997,ote,air,2.073123798
1997,ote,otr,0.229709728
1997,ote,min,0.014885522
1997,man,ppd,1.562487515
1997,man,res,15.59993862
1997,man,com,2.090747034
1997,man,amb,6.749519003
1997,man,fbp,12.8245554
1997,man,rec,0.651943384
1997,man,con,2.224833733
1997,man,eec,0.770045551
1997,man,pub,3.088616019
1997,man,fbt,1.755566918
1997,man,ins,0.587434312
1997,man,tex,0.851129777
1997,man,leg,2.793758026
1997,man,fen,0.407953873
1997,man,uti,0.009011563
1997,man,nmp,1.038442959
1997,man,brd,1.583248168
1997,man,bnk,2.816558075
1997,man,ore,0.624861282
1997,man,edu,1.368583906
1997,man,ote,2.572114465
1997,man,man,0.009032051
1997,man,mch,8.459845534
1997,man,dat,0.281443967
1997,man,amd,5.52204587
1997,man,oil,1.672169472
1997,man,hos,1.342455012
1997,man,rnt,1.235367324
1997,man,pla,1.579761722
1997,man,fin,0.186185064
1997,man,tsv,6.353185028
1997,man,nrs,0.908508019
1997,man,sec,1.958213805
1997,man,art,0.713729028
1997,man,mov,0.412785366
1997,man,fpd,0.365262405
1997,man,pri,0.540581597
1997,man,grd,0.129058099
1997,man,pip,0.001023852
1997,man,osv,2.313631591
1997,man,trn,0.002929402
1997,man,smn,0.120415271
1997,man,fmt,4.244805717
1997,man,pet,1.948619364
1997,man,mvt,0.663059516
1997,man,cep,8.901619342
1997,man,wst,0.79618056
1997,man,mot,8.644340054
1997,man,adm,9.374298548
1997,man,soc,0.318882839
1997,man,alt,0.664861337
1997,man,pmt,0.842902244
1997,man,trk,1.991356127
1997,man,gmt,7.303004847
1997,man,wtt,0.196259774
1997,man,wpd,0.406135146
1997,man,wht,14.44974632
1997,man,wrh,0.04092354
1997,man,ott,7.483390864
1997,man,che,17.61961431
1997,man,air,0.312972449
1997,man,mmf,2.683566426
1997,man,otr,0.776997179
1997,man,min,1.051122624
1997,mch,ppd,0.92492016
1997,mch,res,0.343839859
1997,mch,com,0.26786627
1997,mch,amb,0.373379097
1997,mch,fbp,1.672659999
1997,mch,rec,0.07663185
1997,mch,con,25.06466853
1997,mch,agr,5.064428155
1997,mch,eec,2.207283331
1997,mch,fnd,0.622226911
1997,mch,pub,0.532108338
1997,mch,hou,0.002009934
1997,mch,fbt,0.096304542
1997,mch,tex,0.078757377
1997,mch,leg,0.036210381
1997,mch,fen,0.04639519
1997,mch,uti,0.010050632
1997,mch,nmp,0.283917593
1997,mch,brd,0.463665744
1997,mch,bnk,0.021173405
1997,mch,ore,0.38156436
1997,mch,edu,0.644503391
1997,mch,ote,3.489676451
1997,mch,man,0.070513742
1997,mch,mch,29.93957154
1997,mch,dat,0.294609175
1997,mch,amd,0.062392377
1997,mch,oil,2.604883261
1997,mch,hos,0.153516027
1997,mch,rnt,0.487763762
1997,mch,pla,2.393132847
1997,mch,fof,0.507969355
1997,mch,tsv,0.544511518
1997,mch,nrs,0.085368733
1997,mch,sec,0.014451535
1997,mch,art,0.038289443
1997,mch,mov,0.438478544
1997,mch,fpd,0.091912043
1997,mch,slg,1.992744723
1997,mch,pri,2.480431649
1997,mch,grd,0.038160701
1997,mch,pip,0.109952934
1997,mch,sle,0.487006272
1997,mch,osv,4.778381426
1997,mch,trn,0.638136578
1997,mch,smn,1.159896873
1997,mch,fmt,3.663761325
1997,mch,pet,0.03394831
1997,mch,mvt,0.204258429
1997,mch,cep,1.169875844
1997,mch,wst,0.45257505
1997,mch,mot,16.54363073
1997,mch,adm,1.579843999
1997,mch,soc,0.043146687
1997,mch,alt,0.211856187
1997,mch,pmt,1.832526507
1997,mch,trk,0.120826825
1997,mch,fdd,0.636203742
1997,mch,gmt,0.063591288
1997,mch,wtt,0.004168769
1997,mch,wpd,0.43765301
1997,mch,wht,0.862589366
1997,mch,wrh,0.083158825
1997,mch,ott,0.528271097
1997,mch,che,3.619905844
1997,mch,air,0.005433647
1997,mch,mmf,1.128476136
1997,mch,otr,0.180601963
1997,mch,min,3.255189137
1997,dat,ppd,0.27554005
1997,dat,res,0.758639094
1997,dat,com,0.837870679
1997,dat,amb,0.308926434
1997,dat,fbp,0.661878978
1997,dat,rec,0.191218391
1997,dat,con,0.37072354
1997,dat,eec,0.087821166
1997,dat,fnd,1.021658578
1997,dat,pub,2.011557789
1997,dat,hou,0.003991155
1997,dat,fbt,0.352866254
1997,dat,ins,0.296719564
1997,dat,tex,0.105904152
1997,dat,leg,0.888819351
1997,dat,fen,0.186264239
1997,dat,uti,0.455038857
1997,dat,nmp,0.173316531
1997,dat,brd,1.101334119
1997,dat,bnk,3.472769994
1997,dat,ore,0.231906215
1997,dat,edu,0.284409568
1997,dat,ote,0.075863989
1997,dat,man,0.903152379
1997,dat,mch,0.618368921
1997,dat,dat,0.421743132
1997,dat,amd,0.100914983
1997,dat,oil,0.011931876
1997,dat,hos,0.466222696
1997,dat,rnt,0.518236089
1997,dat,pla,0.3377231
1997,dat,fin,0.303913206
1997,dat,tsv,2.564256202
1997,dat,nrs,0.061824396
1997,dat,sec,0.69295528
1997,dat,art,0.105046878
1997,dat,mov,0.114829154
1997,dat,fpd,0.117041081
1997,dat,slg,3.6604056
1997,dat,pri,0.121491842
1997,dat,grd,0.010967648
1997,dat,pip,0.032653671
1997,dat,sle,0.279150558
1997,dat,osv,0.683456601
1997,dat,trn,0.000973111
1997,dat,smn,0.003025516
1997,dat,fmt,0.507814105
1997,dat,pet,0.030730589
1997,dat,mvt,1.185076218
1997,dat,cep,0.531028645
1997,dat,wst,0.168703629
1997,dat,mot,0.152186743
1997,dat,adm,3.685678775
1997,dat,soc,0.0657519
1997,dat,alt,0.128369751
1997,dat,pmt,0.144464059
1997,dat,trk,0.019503235
1997,dat,fdd,3.124125253
1997,dat,gmt,0.325526336
1997,dat,wpd,0.22320842
1997,dat,wht,0.859335884
1997,dat,wrh,0.006963208
1997,dat,ott,1.3328292
1997,dat,che,0.32374406
1997,dat,air,0.091762414
1997,dat,mmf,0.242137214
1997,dat,otr,0.093165462
1997,dat,min,0.003964201
1997,amd,ppd,0.228972315
1997,amd,res,0.824907983
1997,amd,com,1.810756853
1997,amd,amb,1.599142048
1997,amd,fbp,0.711633917
1997,amd,rec,0.094265321
1997,amd,con,0.157570641
1997,amd,agr,0.002981427
1997,amd,eec,0.046983408
1997,amd,fnd,0.236471063
1997,amd,pub,0.649016393
1997,amd,hou,0.014991985
1997,amd,fbt,0.054303652
1997,amd,ins,0.573421097
1997,amd,tex,0.086255069
1997,amd,leg,1.264445633
1997,amd,fen,0.002006221
1997,amd,uti,0.56575739
1997,amd,nmp,0.139685162
1997,amd,brd,0.682616892
1997,amd,bnk,3.61196276
1997,amd,ore,3.822867486
1997,amd,edu,0.280873956
1997,amd,ote,0.050994367
1997,amd,man,0.251463819
1997,amd,mch,0.414935992
1997,amd,dat,0.53583925
1997,amd,amd,0.233195105
1997,amd,oil,0.00099604
1997,amd,hos,0.080828403
1997,amd,rnt,0.618128075
1997,amd,pla,0.431822346
1997,amd,fin,0.270262421
1997,amd,tsv,3.295290524
1997,amd,nrs,0.158816637
1997,amd,sec,1.047296124
1997,amd,art,0.087184927
1997,amd,mov,0.408078947
1997,amd,fpd,0.097368165
1997,amd,slg,1.162380088
1997,amd,pri,0.274316318
1997,amd,pip,0.023508448
1997,amd,sle,0.080890281
1997,amd,osv,0.435749734
1997,amd,trn,0.007798001
1997,amd,smn,0.043437756
1997,amd,fmt,0.429563361
1997,amd,pet,0.09631987
1997,amd,mvt,0.008918028
1997,amd,cep,0.445263314
1997,amd,wst,0.288744258
1997,amd,mot,0.349723663
1997,amd,adm,2.639053762
1997,amd,soc,0.114760801
1997,amd,alt,0.067261438
1997,amd,pmt,0.141370651
1997,amd,fdd,0.610314031
1997,amd,gmt,0.011857476
1997,amd,wpd,0.165950665
1997,amd,wht,0.645102835
1997,amd,wrh,0.021921295
1997,amd,ott,0.121462447
1997,amd,che,0.606803031
1997,amd,mmf,0.216701759
1997,amd,otr,0.132456493
1997,amd,min,0.013898181
1997,oil,ppd,0.004134981
1997,oil,res,0.066754608
1997,oil,com,0.001013106
1997,oil,amb,0.011107376
1997,oil,fbp,0.001004098
1997,oil,rec,0.014201149
1997,oil,pub,0.004040138
1997,oil,fbt,0.006992195
1997,oil,fen,0.197855717
1997,oil,uti,34.62972176
1997,oil,brd,0.003082045
1997,oil,edu,0.002029353
1997,oil,man,0.033441967
1997,oil,amd,0.02024765
1997,oil,oil,13.22707282
1997,oil,hos,0.011103696
1997,oil,pla,0.00402612
1997,oil,tsv,0.018225805
1997,oil,nrs,0.007072749
1997,oil,art,0.001013706
1997,oil,mov,0.001011774
1997,oil,pri,0.001009095
1997,oil,pip,0.083725749
1997,oil,sle,9.935221925
1997,oil,osv,0.012131656
1997,oil,fmt,0.001012894
1997,oil,pet,112.4826109
1997,oil,mvt,0.011026804
1997,oil,wst,0.036158062
1997,oil,adm,0.00911092
1997,oil,soc,0.00201895
1997,oil,pmt,0.146196411
1997,oil,gmt,0.004998347
1997,oil,wpd,0.004021057
1997,oil,wht,0.0240232
1997,oil,wrh,0.001008004
1997,oil,ott,0.022978028
1997,oil,che,4.443838444
1997,oil,min,0.018076897
1997,hos,hos,5.294116654
1997,rnt,ppd,1.002935957
1997,rnt,res,2.881145839
1997,rnt,com,1.874211252
1997,rnt,amb,2.410565685
1997,rnt,fbp,3.864412523
1997,rnt,rec,0.52000915
1997,rnt,con,9.202296603
1997,rnt,agr,1.567829935
1997,rnt,eec,0.631221866
1997,rnt,fnd,0.068365961
1997,rnt,pub,2.206710309
1997,rnt,hou,0.067903936
1997,rnt,fbt,0.650077757
1997,rnt,ins,4.283386444
1997,rnt,tex,0.446742297
1997,rnt,leg,1.266334116
1997,rnt,fen,0.072159962
1997,rnt,uti,0.367519114
1997,rnt,nmp,0.586161336
1997,rnt,brd,8.45835017
1997,rnt,bnk,3.389386358
1997,rnt,ore,1.015402713
1997,rnt,edu,0.704576935
1997,rnt,ote,0.578427577
1997,rnt,man,4.793644176
1997,rnt,mch,2.212372454
1997,rnt,dat,0.819096561
1997,rnt,amd,0.667972771
1997,rnt,oil,11.099609
1997,rnt,hos,1.435684827
1997,rnt,rnt,2.541293956
1997,rnt,pla,1.296311934
1997,rnt,fof,0.200701206
1997,rnt,fin,0.022083932
1997,rnt,tsv,5.574676875
1997,rnt,nrs,0.256477943
1997,rnt,sec,4.851399702
1997,rnt,art,0.505629961
1997,rnt,mov,1.090253076
1997,rnt,fpd,0.408981919
1997,rnt,slg,3.883471554
1997,rnt,pri,0.986669403
1997,rnt,grd,0.67255731
1997,rnt,pip,0.532059861
1997,rnt,sle,0.102770034
1997,rnt,osv,0.699982061
1997,rnt,trn,1.483205781
1997,rnt,smn,0.411795283
1997,rnt,fmt,2.646150777
1997,rnt,pet,0.296640953
1997,rnt,mvt,0.622718313
1997,rnt,cep,4.606950568
1997,rnt,wst,0.404260309
1997,rnt,mot,1.441463137
1997,rnt,adm,4.234579497
1997,rnt,soc,0.098707148
1997,rnt,alt,1.427048336
1997,rnt,pmt,0.678701746
1997,rnt,trk,1.613266062
1997,rnt,fdd,0.114399428
1997,rnt,gmt,0.647632361
1997,rnt,wtt,0.736468479
1997,rnt,wpd,0.283951792
1997,rnt,wht,6.922769479
1997,rnt,wrh,0.077652448
1997,rnt,ott,3.332807178
1997,rnt,che,6.692794299
1997,rnt,air,4.020015079
1997,rnt,mmf,1.239471964
1997,rnt,otr,0.631625492
1997,rnt,min,0.832161075
1997,pla,ppd,2.014675113
1997,pla,res,3.475914266
1997,pla,com,0.156282223
1997,pla,amb,4.670065809
1997,pla,fbp,12.22399044
1997,pla,rec,0.177684341
1997,pla,con,24.85843379
1997,pla,agr,1.15363595
1997,pla,eec,2.426417075
1997,pla,fnd,0.290733131
1997,pla,pub,1.004229105
1997,pla,fbt,1.294300799
1997,pla,ins,0.150114892
1997,pla,tex,1.186842101
1997,pla,leg,0.357520551
1997,pla,fen,0.009088632
1997,pla,nmp,1.242564915
1997,pla,brd,2.375375581
1997,pla,bnk,0.21401686
1997,pla,ore,0.937460889
1997,pla,edu,0.207023116
1997,pla,ote,3.525242971
1997,pla,man,0.121031458
1997,pla,mch,7.979292689
1997,pla,dat,0.080815353
1997,pla,amd,0.104788836
1997,pla,oil,0.039107228
1997,pla,hos,1.183453023
1997,pla,rnt,0.48635918
1997,pla,pla,14.84864294
1997,pla,fof,0.118141133
1997,pla,fin,0.002022901
1997,pla,tsv,1.881463899
1997,pla,nrs,0.911068475
1997,pla,sec,0.06407753
1997,pla,art,0.020177467
1997,pla,mov,0.151041164
1997,pla,fpd,4.247274887
1997,pla,slg,5.168761581
1997,pla,pri,0.959069694
1997,pla,grd,0.011060342
1997,pla,pip,0.06070238
1997,pla,sle,0.908875259
1997,pla,osv,2.81527366
1997,pla,trn,0.008833478
1997,pla,smn,0.157623821
1997,pla,fmt,2.474789205
1997,pla,pet,0.148960652
1997,pla,mvt,1.445578787
1997,pla,cep,7.102271334
1997,pla,wst,0.139059986
1997,pla,mot,21.42144162
1997,pla,adm,0.77982544
1997,pla,soc,0.389811018
1997,pla,alt,0.446157072
1997,pla,pmt,0.908966323
1997,pla,trk,1.149814641
1997,pla,fdd,1.000235765
1997,pla,gmt,0.306420008
1997,pla,wtt,0.001043477
1997,pla,wpd,1.178546742
1997,pla,wht,5.427129292
1997,pla,wrh,0.069218724
1997,pla,ott,2.694409711
1997,pla,che,8.17429725
1997,pla,air,0.045695352
1997,pla,mmf,4.958926027
1997,pla,otr,1.358726861
1997,pla,min,1.41625525
1997,fof,ppd,4.068017259
1997,fof,res,1.811677967
1997,fof,fbp,4.053680858
1997,fof,rec,0.123217721
1997,fof,agr,11.94749132
1997,fof,fnd,0.050670934
1997,fof,fbt,0.390837644
1997,fof,fen,0.034348794
1997,fof,nmp,0.001004947
1997,fof,edu,0.040411206
1997,fof,man,0.004036038
1997,fof,amd,0.162287378
1997,fof,pla,1.621464343
1997,fof,fof,9.378048232
1997,fof,tsv,0.034277387
1997,fof,fpd,0.028019925
1997,fof,slg,1.899670565
1997,fof,pri,0.085397178
1997,fof,osv,0.092605801
1997,fof,pet,0.0040006
1997,fof,alt,0.04981488
1997,fof,wpd,14.72587845
1997,fof,che,0.364698092
1997,fof,mmf,0.18422145
1997,fof,otr,0.001010653
1997,fof,min,0.065992454
1997,fin,ins,0.51634819
1997,fin,man,0.001001826
1997,fin,fin,3.762350188
1997,tsv,ppd,1.856897845
1997,tsv,res,15.64750146
1997,tsv,com,11.64294276
1997,tsv,amb,12.41282883
1997,tsv,fbp,12.09783119
1997,tsv,rec,3.469939024
1997,tsv,con,22.44694728
1997,tsv,agr,0.749147436
1997,tsv,eec,1.177301624
1997,tsv,fnd,2.256503074
1997,tsv,pub,10.74612912
1997,tsv,hou,1.145112554
1997,tsv,fbt,4.373837051
1997,tsv,ins,9.096501959
1997,tsv,tex,1.251882811
1997,tsv,leg,4.882550769
1997,tsv,fen,0.49039855
1997,tsv,uti,5.332433508
1997,tsv,nmp,1.2867897
1997,tsv,brd,21.64969109
1997,tsv,bnk,21.88815356
1997,tsv,ore,20.41410956
1997,tsv,edu,1.495296355
1997,tsv,ote,2.122256385
1997,tsv,man,16.4604281
1997,tsv,mch,5.107671436
1997,tsv,dat,2.209056411
1997,tsv,amd,4.286560173
1997,tsv,oil,0.93601629
1997,tsv,hos,8.592688204
1997,tsv,rnt,3.702879645
1997,tsv,pla,3.835727542
1997,tsv,fof,0.67109087
1997,tsv,fin,2.70901046
1997,tsv,tsv,56.66402125
1997,tsv,nrs,2.615351784
1997,tsv,sec,11.12030377
1997,tsv,art,2.939533001
1997,tsv,mov,9.479561573
1997,tsv,fpd,1.379711665
1997,tsv,slg,19.20455873
1997,tsv,pri,1.820025299
1997,tsv,grd,0.354466751
1997,tsv,pip,2.63028441
1997,tsv,sle,4.739431676
1997,tsv,osv,8.559029425
1997,tsv,trn,1.678105426
1997,tsv,smn,0.681709864
1997,tsv,fmt,4.809156867
1997,tsv,pet,0.664148802
1997,tsv,mvt,14.45955062
1997,tsv,cep,9.674926124
1997,tsv,wst,0.983803857
1997,tsv,mot,3.783278831
1997,tsv,adm,14.93204529
1997,tsv,soc,1.204200058
1997,tsv,alt,2.311056956
1997,tsv,pmt,1.877171366
1997,tsv,trk,0.941443275
1997,tsv,fdd,13.17846507
1997,tsv,gmt,6.729457823
1997,tsv,wtt,0.342031478
1997,tsv,wpd,1.33721978
1997,tsv,wht,29.52410869
1997,tsv,wrh,0.126515184
1997,tsv,ott,23.51455398
1997,tsv,che,8.273406255
1997,tsv,air,1.958766877
1997,tsv,mmf,4.179943888
1997,tsv,otr,1.511850313
1997,tsv,min,1.143345134
1997,nrs,fnd,1.2452505
1997,nrs,slg,0.698683882
1997,sec,ppd,0.063760559
1997,sec,res,4.60437716
1997,sec,com,0.320221968
1997,sec,amb,1.040459274
1997,sec,fbp,0.339907077
1997,sec,rec,0.105225885
1997,sec,con,1.814147632
1997,sec,agr,0.226246045
1997,sec,eec,0.439347485
1997,sec,fnd,0.058771928
1997,sec,pub,0.53173834
1997,sec,hou,0.008904065
1997,sec,fbt,0.37134114
1997,sec,ins,0.970797179
1997,sec,tex,0.059860036
1997,sec,leg,0.783269578
1997,sec,fen,0.076459019
1997,sec,uti,0.462071202
1997,sec,nmp,0.076047175
1997,sec,brd,0.277565864
1997,sec,bnk,13.19119781
1997,sec,ore,3.014085164
1997,sec,edu,1.027750586
1997,sec,ote,0.260307919
1997,sec,man,2.272035893
1997,sec,mch,2.038809098
1997,sec,dat,0.053639217
1997,sec,amd,3.703280791
1997,sec,oil,0.469277081
1997,sec,hos,0.883053809
1997,sec,rnt,0.596029189
1997,sec,pla,0.195986511
1997,sec,fof,0.060043701
1997,sec,fin,28.91207652
1997,sec,tsv,1.447666944
1997,sec,nrs,0.300571255
1997,sec,sec,22.01015583
1997,sec,art,0.229152009
1997,sec,mov,0.309891274
1997,sec,fpd,0.491713572
1997,sec,slg,11.66460713
1997,sec,pri,0.069117188
1997,sec,grd,0.461681849
1997,sec,pip,0.126497593
1997,sec,sle,1.771427609
1997,sec,osv,8.116220975
1997,sec,trn,0.430222193
1997,sec,smn,2.062112889
1997,sec,fmt,1.867397556
1997,sec,pet,0.054057458
1997,sec,mvt,0.146134107
1997,sec,cep,0.903166164
1997,sec,wst,0.038222978
1997,sec,mot,1.452728836
1997,sec,adm,0.994615908
1997,sec,soc,0.193607715
