yr,j,i,Value
2001,otr,wht,0.192024756
2001,otr,wrh,0.192388332
2001,otr,ott,0.001945501
2001,otr,air,0.159509976
2001,otr,otr,116.7105792
2001,min,com,0.064844664
2001,min,con,4.349672301
2001,min,nmp,0.304335135
2001,min,oil,0.000996963
2001,min,tsv,0.041196093
2001,min,smn,1.100808586
2001,min,pet,0.220766807
2001,min,wht,0.079057091
2001,min,che,1.436987035
2001,min,min,45.40553306
2002,ppd,ppd,145.7206591
2002,ppd,com,0.077035572
2002,ppd,con,0.131086442
2002,ppd,tex,0.318615863
2002,ppd,nmp,0.018500297
2002,ppd,pla,1.578251033
2002,ppd,tsv,0.525270982
2002,ppd,fpd,0.062221498
2002,ppd,pri,0.338192311
2002,ppd,fmt,0.236995286
2002,ppd,cep,0.01570463
2002,ppd,pmt,0.143837746
2002,ppd,wpd,0.083883525
2002,ppd,wht,0.603494523
2002,ppd,che,0.551272564
2002,ppd,mmf,0.306787124
2002,res,res,377.3772962
2002,res,com,0.002001727
2002,res,rec,1.43125003
2002,res,con,0.71509528
2002,res,fbt,0.472151998
2002,res,brd,0.002014357
2002,res,amd,0.556123055
2002,res,tsv,0.002001161
2002,res,ott,0.85144172
2002,com,com,167.0835292
2002,com,con,0.002992866
2002,com,pub,1.385097207
2002,com,brd,0.148874188
2002,com,edu,0.531231474
2002,com,dat,10.15191868
2002,com,rnt,0.001995754
2002,com,tsv,8.211301661
2002,com,osv,2.393785314
2002,com,adm,2.564808898
2002,com,wht,5.411941127
2002,com,ott,0.190930746
2002,amb,res,0.140224332
2002,amb,com,0.179571917
2002,amb,amb,521.1468516
2002,amb,con,0.265310566
2002,amb,rnt,1.312802692
2002,amb,tsv,0.138401753
2002,amb,nrs,0.229237669
2002,amb,ott,5.47632733
2002,fbp,ppd,0.011103483
2002,fbp,com,0.143873077
2002,fbp,fbp,541.43953
2002,fbp,con,0.120489885
2002,fbp,tex,0.021842297
2002,fbp,pla,0.027913979
2002,fbp,tsv,1.613337658
2002,fbp,wht,5.528633126
2002,fbp,che,3.012608502
2002,rec,res,10.19366014
2002,rec,com,0.011009659
2002,rec,rec,57.84127412
2002,rec,con,0.219747041
2002,rec,ore,0.003002292
2002,rec,edu,1.648733238
2002,rec,amd,0.227076062
2002,rec,rnt,0.095909132
2002,rec,tsv,0.104061311
2002,rec,art,0.141103189
2002,rec,osv,0.540841702
2002,rec,mvt,0.307636015
2002,rec,soc,0.034923255
2002,rec,ott,1.18025726
2002,con,com,0.213403168
2002,con,con,967.3998864
2002,con,tsv,1.092755307
2002,agr,rec,1.172379111
2002,agr,agr,207.4555066
2002,agr,fof,3.294527002
2002,agr,wpd,0.01687741
2002,eec,ppd,0.036227362
2002,eec,com,0.15245865
2002,eec,con,0.070069616
2002,eec,eec,91.14253101
2002,eec,nmp,0.075170103
2002,eec,ote,0.124967062
2002,eec,mch,1.284882635
2002,eec,pla,0.083482491
2002,eec,tsv,1.535184964
2002,eec,fpd,0.017776701
2002,eec,fmt,0.856940292
2002,eec,pet,0.039761462
2002,eec,cep,1.610024039
2002,eec,mot,0.757500981
2002,eec,pmt,0.968350873
2002,eec,wht,1.329087564
2002,eec,che,0.159843334
2002,eec,mmf,0.089037861
2002,fnd,com,2.099682257
2002,fnd,fbp,0.04823134
2002,fnd,con,0.250257933
2002,fnd,agr,1.017270851
2002,fnd,fnd,201.9378371
2002,fnd,pub,0.157272194
2002,fnd,fen,0.39197736
2002,fnd,uti,0.045783336
2002,fnd,hos,1.167448527
2002,fnd,fof,0.089644334
2002,fnd,fin,0.070708704
2002,fnd,tsv,10.26660661
2002,fnd,pri,0.006914283
2002,fnd,pmt,0.00105764
2002,fnd,che,0.005909552
2002,fnd,mmf,0.052995734
2002,pub,com,6.802528891
2002,pub,con,0.005002174
2002,pub,pub,173.2662581
2002,pub,edu,0.93731111
2002,pub,dat,4.657370408
2002,pub,rnt,0.022013575
2002,pub,tsv,74.89582099
2002,pub,pri,1.609024907
2002,pub,adm,0.696844917
2002,pub,wht,0.456143726
2002,pub,ott,0.260854139
2002,hou,com,0.016029519
2002,hou,con,24.89151157
2002,hou,hou,1139.101937
2002,hou,tsv,0.008012542
2002,fbt,res,8.844617393
2002,fbt,com,0.01112636
2002,fbt,fbp,6.661562577
2002,fbt,rec,0.059601794
2002,fbt,con,0.006056851
2002,fbt,fbt,124.6346069
2002,fbt,bnk,0.047593818
2002,fbt,rnt,0.5795465
2002,fbt,tsv,0.022246405
2002,fbt,osv,0.354982336
2002,fbt,adm,0.05960542
2002,fbt,wrh,0.011045623
2002,ins,com,1.263024291
2002,ins,con,0.004990092
2002,ins,ins,446.9746947
2002,ins,leg,0.206792601
2002,ins,ore,0.452934389
2002,ins,tsv,0.534858436
2002,ins,sec,0.506849694
2002,tex,ppd,0.126496374
2002,tex,com,0.03429491
2002,tex,con,0.054359124
2002,tex,tex,66.31840974
2002,tex,pla,0.591700931
2002,tex,tsv,0.215795329
2002,tex,fpd,0.401272387
2002,tex,pri,0.070091397
2002,tex,fmt,0.115508403
2002,tex,mot,0.256270839
2002,tex,alt,0.362066749
2002,tex,pmt,0.058902174
2002,tex,wht,0.795949992
2002,tex,che,5.418704721
2002,tex,mmf,0.187053475
2002,leg,com,0.225197792
2002,leg,leg,204.3929288
2002,leg,tsv,0.10506251
2002,fen,res,1.770641793
2002,fen,com,0.388664459
2002,fen,rec,0.002993725
2002,fen,ins,3.126124723
2002,fen,tex,0.007886976
2002,fen,fen,68.90568489
2002,fen,uti,9.649402904
2002,fen,ore,0.580403505
2002,fen,mov,0.097694489
2002,fen,osv,0.000996468
2002,fen,gmt,4.605264046
2002,fen,wht,0.002926832
2002,fen,wrh,0.019835977
2002,uti,com,0.396618647
2002,uti,con,1.172491173
2002,uti,uti,301.3144215
2002,uti,oil,0.025784478
2002,uti,tsv,0.179776012
2002,uti,pip,0.289682116
2002,uti,sle,0.957986991
2002,uti,ott,0.023366079
2002,nmp,ppd,0.108150764
2002,nmp,com,0.034253558
2002,nmp,con,0.537907129
2002,nmp,eec,0.089918833
2002,nmp,tex,0.018889491
2002,nmp,nmp,90.52255797
2002,nmp,ote,0.021087725
2002,nmp,mch,0.193942038
2002,nmp,pla,0.237590317
2002,nmp,tsv,0.451213562
2002,nmp,fpd,0.112099661
2002,nmp,smn,0.005073008
2002,nmp,fmt,0.050160246
2002,nmp,pet,0.260602156
2002,nmp,cep,0.082111418
2002,nmp,mot,0.060990363
2002,nmp,wpd,0.167195507
2002,nmp,wht,0.851047903
2002,nmp,che,0.093742013
2002,nmp,mmf,0.060618708
2002,nmp,min,0.591314975
2002,brd,com,2.081751202
2002,brd,brd,469.6772413
2002,brd,edu,0.001981711
2002,brd,dat,0.405092595
2002,brd,rnt,2.004673925
2002,brd,tsv,66.67034355
2002,brd,mov,0.169209188
2002,brd,osv,1.507877405
2002,brd,wht,2.249118877
2002,brd,ott,0.489928499
2002,bnk,com,2.00362724
2002,bnk,con,0.00398532
2002,bnk,bnk,483.9946791
2002,bnk,rnt,53.90664009
2002,bnk,tsv,0.401210341
2002,bnk,sec,44.37587279
2002,bnk,ott,0.632362589
2002,ore,com,0.075956737
2002,ore,rec,0.00399272
2002,ore,con,0.398962983
2002,ore,ore,583.6725232
2002,ore,amd,0.048945744
2002,ore,tsv,0.080930898
2002,ore,osv,0.058788812
2002,edu,res,5.903417946
2002,edu,com,2.291002144
2002,edu,con,0.565358898
2002,edu,ins,0.022971352
2002,edu,ore,0.022976215
2002,edu,edu,135.6159856
2002,edu,amd,5.13974539
2002,edu,tsv,15.2044165
2002,edu,art,0.264731626
2002,edu,osv,0.015937932
2002,edu,ott,0.548178879
2002,ote,com,0.315442565
2002,ote,con,0.60762417
2002,ote,eec,0.634556352
2002,ote,tex,0.057311561
2002,ote,ote,152.8387299
2002,ote,mch,2.534798928
2002,ote,pla,0.178600796
2002,ote,tsv,16.01393284
2002,ote,fmt,0.595300053
2002,ote,cep,0.986348757
2002,ote,mot,0.341863658
2002,ote,pmt,0.006382151
2002,ote,wht,0.356903718
2002,ote,che,0.06145462
2002,man,com,2.72103282
2002,man,con,0.060832543
2002,man,man,254.6845932
2002,man,tsv,3.477497134
2002,mch,ppd,0.02214622
2002,mch,com,0.598998436
2002,mch,fbp,0.105210319
2002,mch,con,0.628831707
2002,mch,eec,2.065596001
2002,mch,nmp,0.094983394
2002,mch,ote,0.665044217
2002,mch,mch,225.1500635
2002,mch,pla,0.31415744
2002,mch,tsv,4.033318737
2002,mch,fpd,0.092864755
2002,mch,osv,0.002000884
2002,mch,fmt,2.79746606
2002,mch,pet,0.000994708
2002,mch,cep,1.116918914
2002,mch,mot,2.086058936
2002,mch,pmt,0.342064865
2002,mch,wht,4.773395065
2002,mch,che,0.345614734
2002,mch,mmf,0.31173645
2002,dat,com,12.39426885
2002,dat,pub,3.445605294
2002,dat,ins,0.027936002
2002,dat,brd,0.188828188
2002,dat,edu,0.177475625
2002,dat,dat,56.13996019
2002,dat,rnt,0.059776161
2002,dat,tsv,7.665138946
2002,dat,adm,0.132583353
2002,dat,wht,0.128634337
2002,dat,ott,0.104071962
2002,amd,res,21.73817214
2002,amd,com,0.006001154
2002,amd,rec,26.24392543
2002,amd,con,0.742626217
2002,amd,fbt,0.3227044
2002,amd,brd,0.105681761
2002,amd,amd,86.67764587
2002,amd,rnt,0.381372253
2002,amd,tsv,0.003999704
2002,amd,osv,0.395875028
2002,amd,mvt,0.008783403
2002,amd,gmt,0.358905213
2002,amd,ott,0.651114709
2002,oil,com,0.061048678
2002,oil,con,0.137830913
2002,oil,oil,88.13452185
2002,oil,tsv,0.515264641
2002,oil,smn,10.06510891
2002,oil,pet,13.36869302
2002,oil,wht,0.230621844
2002,oil,min,0.13084782
2002,hos,res,1.383441972
2002,hos,com,1.026438299
2002,hos,amb,7.00200634
2002,hos,con,0.746998082
2002,hos,hos,366.497768
2002,hos,rnt,0.370570199
2002,hos,tsv,3.240942244
2002,hos,ott,0.979862821
2002,rnt,com,0.108139391
2002,rnt,con,0.043967787
2002,rnt,fbt,1.158573298
2002,rnt,ore,0.847954082
2002,rnt,rnt,191.5565288
2002,rnt,tsv,0.019019157
2002,rnt,sec,0.007133368
2002,rnt,grd,0.020980838
2002,rnt,osv,1.030225169
2002,rnt,mvt,0.115290682
2002,rnt,trk,0.284835567
2002,rnt,wht,0.139811681
2002,rnt,ott,0.625511213
2002,pla,ppd,1.257638242
2002,pla,com,0.119719109
2002,pla,con,0.103414047
2002,pla,eec,0.362159224
2002,pla,tex,0.270032879
2002,pla,nmp,0.145839526
2002,pla,ote,0.115317627
2002,pla,mch,2.087418101
2002,pla,pla,160.664639
2002,pla,tsv,1.124438508
2002,pla,fpd,0.139677165
2002,pla,pri,0.144807895
2002,pla,fmt,0.93767579
2002,pla,cep,0.442975367
2002,pla,mot,0.954496728
2002,pla,pmt,0.161316023
2002,pla,wpd,0.166957928
2002,pla,wht,1.702596664
2002,pla,che,1.040653958
2002,pla,mmf,0.612270599
2002,fof,con,0.509423001
2002,fof,agr,0.035941551
2002,fof,fof,38.57893625
2002,fin,com,0.031901244
2002,fin,con,0.000995234
2002,fin,fin,71.18989225
2002,fin,tsv,0.017939361
2002,tsv,com,4.43949207
2002,tsv,con,0.363303956
2002,tsv,dat,0.611734712
2002,tsv,tsv,696.7904348
2002,tsv,sec,0.010178674
2002,tsv,pri,0.024818603
2002,tsv,osv,1.069888891
2002,tsv,adm,1.423416926
2002,tsv,gmt,0.231127184
2002,tsv,ott,3.38498328
2002,nrs,res,0.220097143
2002,nrs,com,0.023046814
2002,nrs,amb,0.751217817
2002,nrs,con,0.029000348
2002,nrs,ore,0.021039303
2002,nrs,rnt,0.291062369
2002,nrs,tsv,0.020035038
2002,nrs,nrs,126.2664716
2002,nrs,soc,0.011987659
2002,nrs,ott,0.051758774
2002,sec,com,0.717556468
2002,sec,con,0.002914966
2002,sec,ins,0.681269747
2002,sec,bnk,5.363180027
2002,sec,tsv,0.255986893
2002,sec,sec,276.2341272
2002,art,res,0.878643432
2002,art,com,0.045002323
2002,art,rec,1.678928913
2002,art,con,0.223558304
2002,art,ore,0.024997203
2002,art,edu,0.046953781
2002,art,amd,0.000999849
2002,art,rnt,3.60760766
2002,art,tsv,3.566170029
2002,art,art,76.29210822
2002,art,osv,0.168499921
2002,art,ott,1.268925533
